month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201907,77038,"houston, tx",5661,9859,-14,-1726,41.77006,56.60577343,26.93434753,54.5,0.2386,10.5,0.1978,9,-5,0.5313,0,0.6622,193045,-0.0052,0.1353,0.5998
201907,77401,"bellaire, tx",7116,14231,-890,372,16.397531,32.61425276,0.180809277,71.5,0.1917,11.5,-0.0774,-6,12,0,0.3333,0.1351,948500,-0.0015,0.0285,2.9474
201907,77423,"brookshire, tx",9476,12867,465,124,24.929858,49.55421161,0.305505331,59,-0.0167,-1,-0.0248,-1.5,-0.5,0,0.1579,0.1486,324618,0.0462,0.0919,1.0086
201907,77856,"franklin, tx",12714,14737,-2148,-4917,12.697176,17.45744747,7.936903797,89.5,0.3769,24.5,0.1329,10.5,30,-0.1061,-0.5986,0.3986,355000,0.0306,0.21,1.103
201907,77964,"hallettsville, tx",10466,14090,-1647,-3611,17.435626,27.47054056,7.400710768,76.5,0.2541,15.5,0.4571,24,17,-0.0333,-0.2162,0.3919,191499.5,-0.1095,-0.1853,0.5949
201907,77017,"houston, tx",4372,7811,3569,1060,51.393478,82.16846437,20.61849242,39.5,-0.3828,-24.5,-0.1124,-5,-20,-0.0444,0.0488,0.5811,197550,0.0128,0.1969,0.6138
201907,77550,"galveston, tx",4247,10275,-16,-932,39.781158,31.49198828,48.07032857,72.5,0.0211,1.5,0.0432,3,13,0.0984,-0.0147,0.9054,297050,-0.0067,-0.0034,0.923
201907,77859,"hearne, tx",11184,12968,1027,-1177,24.446661,7.762329322,41.1309932,113.5,-0.195,-27.5,0.2541,23,54,0.3261,0.0083,0.8243,185050,-0.0745,0.1977,0.5749
201907,77433,"cypress, tx",564,11107,255,523,35.463558,65.28461874,5.642496415,49.5,-0.01,-0.5,-0.066,-3.5,-10,0.04,0.1304,0.3514,349545,0.013,0.0014,1.0861
201907,77840,"college station, tx",339,14939,10,-2133,11.191471,15.76781595,6.615125631,92.5,0.0511,4.5,0.4231,27.5,33,0.375,0.0377,0.3716,222050,0.0095,0.0576,0.6899
201907,77702,"beaumont, tx",15677,12094,-890,,29.478147,19.70821124,39.2480828,86,0.075,6,-0.1088,-10.5,26.5,-0.0083,-0.4871,0.8041,133500,0.1604,-0.3637,0.4147
201907,77407,"richmond, tx",2554,10794,1543,1144,37.221772,72.82249517,1.621048694,45,-0.1509,-8,-0.1346,-7,-14.5,0.2143,0.3077,0.2297,326500,0.0363,0.0203,1.0145
201907,77373,"spring, tx",560,7293,324,-1524,53.700355,81.58239292,25.81831785,40,-0.0476,-2,0.2698,8.5,-19.5,0.0326,-0.0686,0.6419,198050,0.0025,0.0312,0.6153
201907,77833,"brenham, tx",3775,6810,79,5323,55.767192,65.28461874,46.24976619,49.5,-0.1,-5.5,-0.4176,-35.5,-10,-0.0903,0.2243,0.8851,293550,0.174,-0.0161,0.9121
201907,77351,"livingston, tx",3345,14330,105,-1446,15.624415,9.308560384,21.94027059,108,0.102,10,0.4118,31.5,48.5,0.3333,0.1282,0.5946,227050,0.0809,0.062,0.7054
201907,7731,"howell, nj",2990,4511,-923,-582,66.75915,56.01970198,77.49859717,55,0.1957,9,0.028,1.5,-4.5,0.067,-0.0548,1.3986,371450,-0.0201,-0.0027,1.1542
201907,7728,"freehold, nj",576,5120,-361,-2961,63.89114,56.01970198,71.76257871,55,0.0784,4,0.25,11,-4.5,0.0385,-0.2254,1.277,462549.5,0.0301,0.0278,1.4373
201907,77073,"houston, tx",3178,6674,-485,314,56.384438,88.83970322,23.92917264,35,-0.1026,-4,-0.2473,-11.5,-24.5,-0.1481,-0.2269,0.6216,195050,0,0.1026,0.606
201907,77662,"vidor, tx",4182,9739,-1234,-664,42.381071,39.51617931,45.24596297,66,0.1379,8,-0.0571,-4,6.5,0.0238,-0.0915,0.8716,165000,-0.0291,0.2557,0.5126
201907,77301,"conroe, tx",3837,10691,223,626,37.720556,63.33936031,12.10175198,50.5,0.0306,1.5,0,0,-9,0.2143,0.5111,0.4595,231415,0.0029,-0.0853,0.719
201907,77095,"houston, tx",152,5460,754,1284,62.213978,90.90342291,33.52453395,33.5,-0.1184,-4.5,-0.141,-5.5,-26,0.0385,0.0588,0.7297,254550,-0.0136,0.0582,0.7909
201907,7712,"asbury park, nj",1357,7285,1085,-3727,53.731529,52.54068209,54.92237671,57,-0.0172,-1,0.2258,10.5,-2.5,0.1563,-0.2332,1,527550,0.055,0.1224,1.6393
201907,77486,"west columbia, tx",10981,12456,581,-2039,27.236735,48.66886963,5.804601284,59.5,-0.0985,-6.5,0.1333,7,0,-0.0862,-0.2933,0.3581,238050,-0.0206,0.0041,0.7396
201907,77708,"beaumont, tx",8453,713,591,-68,90.797431,96.09077873,85.5040838,28,-0.0667,-2,-0.0968,-3,-31.5,0.1814,-0.1204,1.6284,159950,-0.1367,0.3903,0.4969
201907,77040,"houston, tx",1037,5781,1224,1398,60.673982,85.81582393,35.53214041,37,-0.0976,-4,-0.2673,-13.5,-22.5,0.1429,-0.1181,0.7568,244050,-0.0201,-0.0429,0.7583
201907,77084,"houston, tx",10,8449,-1176,-2623,48.425712,77.44871875,19.4027059,42.5,0.1806,6.5,0.3492,11,-17,0.0122,-0.1782,0.5608,224950,0.0131,0.1165,0.6989
201907,77447,"hockley, tx",8657,12466,877,-179,27.152566,51.66157491,2.643556331,57.5,-0.0873,-5.5,0,0,-2,0.1111,-0.0698,0.2703,249950,0.0163,-0.0749,0.7766
201907,77422,"brazoria, tx",8202,13378,220,-288,21.940271,36.25537752,7.625163664,68.5,-0.0743,-5.5,-0.1595,-13,9,-0.0645,-0.3012,0.3919,222500,0.0111,-0.0534,0.6913
201907,77489,"missouri city, tx",2730,9765,-3389,-7141,42.222084,67.95934909,16.48481826,48,1.1818,26,0.28,10.5,-11.5,0.0694,-0.5815,0.5203,202540,-0.0357,0.246,0.6293
201907,77053,"houston, tx",4918,2925,-216,5911,75.116903,90.90342291,59.33038219,33.5,-0.2209,-9.5,-0.3738,-20,-26,-0.2404,0.4906,1.0676,149500,0.0307,0.1434,0.4644
201907,77385,"conroe, tx",6001,9086,1164,260,45.451711,66.25101316,24.65240975,49,-0.0392,-2,-0.0392,-2,-10.5,0.1923,0.0333,0.6284,278720.5,-0.0029,0.0133,0.866
201907,77059,"houston, tx",7567,14069,381,-3688,17.575909,24.40925245,10.742565,80,-0.0909,-8,0.7021,33,20.5,0.1207,0.1017,0.4392,423550,-0.014,0.059,1.3161
201907,77318,"willis, tx",7030,12824,257,-924,25.210425,31.99700729,18.42384189,72,0.0286,2,0.1613,10,12.5,0.2656,0.1739,0.5473,284889.5,-0.0474,-0.0735,0.8852
201907,77498,"sugar land, tx",1178,8731,664,58,47.178752,76.43868072,17.91882287,43,-0.0227,-1,-0.0115,-0.5,-16.5,0.1111,0,0.5405,294950,-0.0487,0.0266,0.9164
201907,77365,"porter, tx",3605,14029,323,-3227,17.800362,33.27514184,2.325581395,71,-0.0533,-4,0.5604,25.5,11.5,0.0556,-0.05,0.2568,285000,-0.007,0.0215,0.8855
201907,77088,"houston, tx",1174,12371,-854,-1813,27.804103,43.95535881,11.65284619,63,0,0,0.125,7,3.5,-0.2024,-0.1829,0.4527,179950,0,0.0112,0.5591
201907,77083,"houston, tx",335,7619,-218,-1902,52.325581,75.51592992,29.13523287,43.5,0.0357,1.5,0.2429,8.5,-16,0.0521,-0.0818,0.6824,207050,0.035,-0.0256,0.6433
201907,77871,"normangee, tx",14031,7833,5389,344,51.281252,84.33194089,18.230563,38,-0.5065,-39,-0.3504,-20.5,-21.5,0.0658,-0.3864,0.5473,189500,0.0024,0.0013,0.5887
201907,7758,"port monmouth, nj",13891,11101,-691,-8647,35.485379,22.78820375,48.18255502,82,0.1714,12,1.4478,48.5,22.5,0.1441,-0.2286,0.9122,389050,0.0373,0.082,1.2089
201907,77480,"sweeny, tx",10781,14597,-2061,-5262,13.679157,10.08167591,17.27663819,105.5,0.4653,33.5,0.9182,50.5,46,-0.0366,-0.2178,0.5338,209950,0.0764,0.0521,0.6523
201907,77414,"bay city, tx",4721,15463,-309,-315,7.141966,8.953176632,5.330756282,109,0.0686,7,0.0792,8,49.5,0.0625,-0.0377,0.3446,205050,0,-0.0889,0.6371
201907,77061,"houston, tx",5579,8193,4080,4453,49.554212,78.40887836,20.69954486,42,-0.3913,-27,-0.3588,-23.5,-17.5,0.075,0.4333,0.5811,217550,-0.0114,-0.0741,0.6759
201907,77047,"houston, tx",4964,5246,2539,-1520,63.224016,83.54635576,42.90167716,38.5,0.0694,2.5,0.3051,9,-21,0.6892,-0.0741,0.8446,209950,-0.0458,0.1012,0.6523
201907,77002,"houston, tx",9531,14108,-816,-146,17.317164,27.47054056,7.163788266,76.5,0.125,8.5,-0.0783,-6.5,17,0.0179,-0.1231,0.3851,320050,0,0.0495,0.9944
201907,7738,"lincroft, nj",12835,6191,-2887,-1721,58.61338,59.8166968,57.41006297,52.5,0.3462,13.5,0.1053,5,-7,-0.0723,-0.1047,1.0405,694545,-0.0218,0.0055,2.1582
201907,77532,"crosby, tx",4302,10204,-83,-981,40.117838,67.13012033,13.10555521,48.5,0.0104,0.5,0.1829,7.5,-11,0.0294,0.0938,0.473,240049.5,4.00E-04,0.0213,0.7458
201907,77064,"houston, tx",1297,3584,399,2880,71.460191,92.03192219,50.88845938,32.5,0.1607,4.5,-0.1558,-6,-27,0.1864,0.3208,0.9459,227499.5,-0.0519,-0.0068,0.7068
201907,77502,"pasadena, tx",3282,9198,-941,-1527,44.890579,59.02487686,30.75628156,53,0.2619,11,0.1778,8,-6.5,0.2381,0,0.7027,166500,0.041,0.1096,0.5173
201907,77355,"magnolia, tx",4990,10177,-1075,-258,40.27059,52.54068209,28.00049878,57,0.2391,11,0.0962,5,-2.5,0.1786,0.1928,0.6689,380049.5,0.0133,0.0203,1.1809
201907,77575,"liberty, tx",7561,8897,-2144,-1537,46.408754,63.33936031,29.47814702,50.5,0.2949,11.5,0.2317,9.5,-9,0.02,0.0408,0.6892,178450,-0.0455,-0.0222,0.5544
201907,77054,"houston, tx",2543,12588,21,-209,26.485442,51.66157491,1.30930856,57.5,0.0268,1.5,0.0088,0.5,-2,0.1429,-0.1351,0.2162,200800,0.0253,0.2745,0.6239
201907,77531,"clute, tx",7588,11781,3822,-1933,31.426523,56.01970198,6.833343725,55,-0.5635,-71,0.2791,12,-4.5,0.4737,-0.0345,0.3784,254950,-0.0377,-0.1024,0.7921
201907,77056,"houston, tx",2956,14820,-246,-62,12.129809,22.78820375,1.47141343,82,0.0649,5,0.0061,0.5,22.5,0.1,0.0313,0.223,810050,0.0126,0.1629,2.5172
201907,77510,"santa fe, tx",7958,9251,-64,-484,44.641187,69.56792818,19.71444604,47,-0.0208,-1,-0.0309,-1.5,-12.5,-0.0233,-0.1064,0.5676,294549.5,0.1335,0.178,0.9152
201907,77378,"willis, tx",7734,11281,-2350,494,34.506515,52.54068209,16.47234865,57,0.3571,15,-0.1799,-12.5,-2.5,0.0694,-0.1348,0.5203,197622,0.0344,-0.1835,0.614
201907,77032,"houston, tx",8922,6452,-1833,,57.456824,88.01047447,26.90317351,35.5,0.8684,16.5,-0.7341,-98,-24,-0.02,-0.2344,0.6622,94050,-0.0505,-0.34,0.2921
201907,77078,"houston, tx",8880,10188,617,,40.217595,65.28461874,15.15057048,49.5,-0.0294,-1.5,1.4146,29,-10,0.1029,-0.5223,0.5068,145050,0.0553,0.3307,0.4506
201907,77571,"la porte, tx",2492,7466,-1184,-2864,52.939709,80.69081614,25.18860278,40.5,0.1912,6.5,0.0946,3.5,-19,0.0444,-0.3037,0.6351,211550,0.0317,0.0601,0.6573
201907,77316,"montgomery, tx",6393,11527,1219,1692,32.985224,59.02487686,6.945570173,53,-0.1452,-9,-0.1908,-12.5,-6.5,0.0769,0.3333,0.3784,357950,-0.0245,-0.0905,1.1122
201907,77586,"seabrook, tx",4840,8454,298,-886,48.403891,63.33936031,33.46842072,50.5,-0.0648,-3.5,0.1609,7,-9,-0.0182,0.0693,0.7297,312549.5,0.0081,-0.0234,0.9711
201907,77375,"tomball, tx",1291,11578,-221,-72,32.657896,54.51711453,10.79867822,56,0.0769,4,0.037,2,-3.5,0.1207,0.2037,0.4392,346299.5,0.0244,0.0215,1.076
201907,77568,"la marque, tx",7524,13061,125,-911,23.894881,45.3270154,2.462747054,62,0.0333,2,0.1376,7.5,2.5,0.1471,0.1818,0.2635,227591.5,0.0113,-0.02,0.7071
201907,77445,"hempstead, tx",8017,13446,-3174,488,21.559948,38.76176819,4.358127065,66.5,0.5114,22.5,-0.2611,-23.5,7,-0.1111,-0.36,0.3243,194050,-0.0202,0.1616,0.6029
201907,77488,"wharton, tx",7971,14702,148,1,12.949685,17.89388366,8.005486626,89,-0.0825,-8,-0.0582,-5.5,29.5,0.0926,-0.0167,0.3986,162500,-0.0438,-0.0717,0.5048
201907,77006,"houston, tx",2621,12951,-407,-631,24.515244,47.4219091,1.608579088,60.5,0.0804,4.5,0.0708,4,1,0.0625,-0.0811,0.2297,659050,0.014,0.0893,2.0479
201907,77864,"madisonville, tx",11589,14320,-2514,-2608,15.705468,16.29777418,15.11316167,91.5,0.4077,26.5,0.1656,13,32,-0.1071,-0.2991,0.5068,235050,0.119,0.3062,0.7303
201907,77003,"houston, tx",8661,12430,-922,-268,27.408193,53.51954611,1.296838955,56.5,0.1771,8.5,0.018,1,-3,0.1429,-0.1795,0.2162,367050,-0.0054,0.0113,1.1405
201907,77807,"bryan, tx",9923,12064,-493,2980,29.643369,48.66886963,10.61786894,59.5,-0.0403,-2.5,-0.5221,-65,0,-0.1875,-0.0714,0.4392,297050,0.08,-0.2182,0.923
201907,77703,"beaumont, tx",8268,13166,-7131,-7217,23.333749,37.55221647,9.115281501,67.5,0.7763,29.5,0.5,22.5,8,-0.4259,-0.5373,0.4189,86050,0.1466,0.439,0.2673
201907,77534,"danbury, tx",16771,8948,-963,,46.150009,70.3161045,21.98391421,46.5,0.2917,10.5,-0.3309,-23,-13,0.2361,-0.2328,0.6014,185000,0.039,0.0602,0.5748
201907,77469,"richmond, tx",2467,10801,1742,1511,37.156307,72.82249517,1.490117838,45,-0.1964,-11,-0.1892,-10.5,-14.5,0.0313,0.0645,0.223,275550,0.0018,-0.0401,0.8561
201907,77090,"houston, tx",1426,2751,2282,2225,76.179936,87.24982854,65.11004427,36,-0.25,-12,-0.1628,-7,-23.5,0.0823,0.1793,1.1554,213525,0.0319,0.0919,0.6634
201907,77340,"huntsville, tx",4050,9914,2236,220,41.495729,59.02487686,23.96658146,53,-0.197,-13,-0.1719,-11,-6.5,0.1795,-0.1481,0.6216,259950,0.0035,0.0831,0.8077
201907,77418,"bellville, tx",9590,13188,-1211,235,23.162292,31.49198828,14.83259555,72.5,0.2719,15.5,-0.1899,-17,13,0.2759,-0.1395,0.5,262050,-0.026,-0.1163,0.8142
201907,77356,"montgomery, tx",3150,12816,-332,278,25.254068,36.9100318,13.59810462,68,0.0794,5,-0.0621,-4.5,8.5,0.1452,0.0758,0.4797,349500,-0.0016,-0.056,1.0859
201907,7701,"red bank, nj",4597,3145,-323,-745,73.879294,59.8166968,87.94189164,52.5,0.117,5.5,0.1538,7,-7,0.0855,0.0583,1.7162,419500,0.0486,0.2001,1.3035
201907,77441,"fulshear, tx",10227,12578,-339,-29,26.560259,52.54068209,0.579836648,57,0.0962,5,0,0,-2.5,0.1818,0.1818,0.1757,454999.5,0.0249,-0.0108,1.4138
201907,77363,"plantersville, tx",15905,13125,1026,,23.592493,4.981607332,42.20337926,128.5,0.0118,1.5,0.6063,48.5,69,0.4419,0.1376,0.8378,249500,0.1338,-0.0022,0.7752
201907,77640,"port arthur, tx",6673,7538,316,1637,52.631087,65.28461874,39.97755471,49.5,-0.161,-9.5,-0.2612,-17.5,-10,-0.1549,-0.1045,0.8108,122550,-0.0422,-0.1519,0.3807
201907,77803,"bryan, tx",4819,8593,3511,-3377,47.789762,46.75478521,48.8247397,61,-0.2278,-18,0.4878,20,1.5,0.36,0.0149,0.9189,169050,0,-0.0053,0.5252
201907,77808,"bryan, tx",8930,9282,1114,257,44.463495,54.51711453,34.40987593,56,-0.1111,-7,-0.0894,-5.5,-3.5,0.0577,-0.0351,0.7432,343995,-0.0702,0.0208,1.0688
201907,77087,"houston, tx",3836,6355,-1166,,57.921317,82.16846437,33.67416921,39.5,0.0395,1.5,-0.202,-10,-20,-0.1066,-0.1417,0.7365,189050,-0.0545,0.0442,0.5873
201907,7730,"hazlet, nj",7411,1773,-1123,56,82.44903,76.43868072,88.45938026,43,0.4333,13,-0.0227,-1,-16.5,-0.0153,-0.0549,1.7432,365050,0.0142,0.0283,1.1343
201907,77505,"pasadena, tx",5673,5201,-1047,-2065,63.411061,88.01047447,38.81164661,35.5,0.6905,14.5,0.127,4,-24,0.0926,-0.2185,0.7973,259050,-0.0404,-0.046,0.8049
201907,77461,"needville, tx",9478,12487,393,-2709,27.006048,41.5923686,12.41972692,64.5,-0.0227,-1.5,0.1944,10.5,5,0.1129,-0.2418,0.4662,277550,0.0476,-0.0993,0.8624
201907,77055,"houston, tx",1769,12695,645,-145,25.961718,51.66157491,0.261861712,57.5,-0.0417,-2.5,0.0088,0.5,-2,0.05,-0.0455,0.1419,649550,-8.00E-04,-7.00E-04,2.0184
201907,77048,"houston, tx",7636,9262,1810,-3763,44.578839,79.97381383,9.183864331,41,-0.1087,-5,0.2239,7.5,-18.5,0.4762,-0.4414,0.4189,191040,0.0269,0.0108,0.5935
201907,77093,"houston, tx",2735,8817,4101,95,46.74855,72.82249517,20.67460565,45,-0.3919,-29,0.125,5,-14.5,0.1026,0.2647,0.5811,152300,0.1277,0.05,0.4731
201907,77562,"highlands, tx",9279,10694,1220,-2958,37.689382,51.66157491,23.71718935,57.5,-0.0417,-2.5,0.4198,17,-2,0.2778,0.011,0.6216,182550,0.0144,-0.0188,0.5671
201907,77511,"alvin, tx",1069,8166,578,-4422,49.672673,76.43868072,22.906665,43,-0.1224,-6,0.1781,6.5,-16.5,-0.0625,-0.4,0.6081,246575.5,-0.027,-0.0237,0.7661
201907,77306,"conroe, tx",9324,14895,-1170,-2067,11.581146,7.999251824,15.16304009,112.5,0.4063,32.5,0.5957,42,53,0.1029,0.1029,0.5068,215007,-0.0048,0.042,0.668
201907,77380,"spring, tx",3170,11815,-1761,10,31.236361,41.5923686,20.88035414,64.5,0.29,14.5,0,0,5,0.1026,0.1316,0.5811,575050,0.0474,-0.0171,1.7869
201907,77954,"cuero, tx",9093,14472,-984,734,14.629964,14.4834466,14.77648232,95,0.1875,15,-0.2308,-28.5,35.5,0,0.1212,0.5,149950,0,-0.3578,0.4658
201907,77072,"houston, tx",1038,8283,-104,-2707,49.148949,76.43868072,21.85921816,43,0.1026,4,0.1781,6.5,-16.5,0.1282,-0.2414,0.5946,151500,-0.0353,0.1156,0.4706
201907,77520,"baytown, tx",2666,6389,4407,571,57.784151,82.86052746,32.7077748,39,-0.371,-23,0.04,1.5,-20.5,0.1383,0.1146,0.723,147549.5,-0.1033,-0.1204,0.4584
201907,77837,"calvert, tx",19830,10535,,,38.552902,45.3270154,31.7787892,62,-0.2619,-22,0.0333,2,2.5,1.0385,0.2471,0.7162,176950,-0.0615,-0.3659,0.5497
201907,7734,"keansburg, nj",8679,5659,24,-1351,61.247584,50.85105056,71.64411746,58,0.16,8,0.0741,4,-1.5,0.2273,-0.087,1.277,242450,0.0773,0.1882,0.7533
201907,77622,"hamshire, tx",22136,6964,-1441,,55.115656,82.16846437,28.06284681,39.5,-0.1222,-5.5,-0.6489,-73,-20,-0.2857,0.5625,0.6757,275050,0.1004,0.1004,0.8546
201907,7762,"spring lake, nj",9151,5996,2476,-164,59.589127,30.41960222,88.75865079,73.5,-0.2011,-18.5,-0.0455,-3.5,14,0.2621,-0.1216,1.7568,787000,-0.0731,-0.1202,2.4455
201907,77057,"houston, tx",423,12954,-349,-859,24.505892,48.03291976,0.978864019,60,0.0714,4,0.1009,5.5,0.5,0.0714,-0.1667,0.2027,302547.5,0.0254,-0.0547,0.94
201907,77024,"houston, tx",1554,14241,-850,-259,16.269718,29.41579899,3.123636137,74.5,0.1462,9.5,0.0068,0.5,15,-0.0227,-0.0227,0.2905,1060750,-0.0572,-0.0772,3.2962
201907,77650,"port bolivar, tx",16861,13720,-671,383,19.879668,9.308560384,30.45077623,108,0.2857,24,-0.0137,-1.5,48.5,0.1977,0.1977,0.6959,359950,0,0.0439,1.1184
201907,7733,"holmdel, nj",7818,9051,-1955,-2079,45.679282,25.7123262,65.6462373,78.5,0.2869,17.5,0.1377,9.5,19,0.0617,-0.0947,1.1622,867547.5,0.0087,0.026,2.6958
201907,7732,"highlands, nj",11261,8883,-543,-1561,46.489806,18.51112912,74.46848307,88,0.2055,15,0.4309,26.5,28.5,0.1647,0.2611,1.3378,461049.5,0.0489,0.0746,1.4326
201907,7737,"leonardo, nj",14596,4137,4194,2102,68.635825,77.44871875,59.8229316,42.5,-0.2273,-12.5,-0.1237,-6,-17,0.325,0.1522,1.0743,485050,0.2128,-0.0097,1.5072
201907,77086,"houston, tx",5456,6906,2963,-1342,55.368165,67.95934909,42.77698111,48,-0.0943,-5,0.3913,13.5,-11.5,0.3587,0.1161,0.8446,169000,-3.00E-04,-0.029,0.525
201907,77504,"pasadena, tx",4679,9151,-3217,-2130,45.146206,68.57035975,21.7220525,47.5,0.6379,18.5,0.131,5.5,-12,0,-0.1698,0.5946,225040,0,-0.165,0.6992
201907,77041,"houston, tx",3038,13214,-1493,-2386,23.037596,40.15836399,5.916827732,65.5,0.213,11.5,0.3505,17,6,-0.0185,0.0192,0.3581,393550,-0.0061,-0.1097,1.2228
201907,77535,"dayton, tx",4228,10815,888,-3509,37.103311,61.61855477,12.58806659,51.5,-0.0804,-4.5,0.3205,12.5,-8,0.15,-0.266,0.4662,252513.5,0.0099,0.0568,0.7846
201907,77494,"katy, tx",38,10967,-309,220,36.233556,67.13012033,5.336991084,48.5,0.0778,3.5,-0.0202,-1,-11,0.0625,0.1591,0.3446,385050,0.0158,0.0267,1.1964
201907,77051,"houston, tx",7386,12442,-1392,-395,27.308436,40.15836399,14.45850739,65.5,0.31,15.5,0.1102,6.5,6,0.2586,0.2807,0.4932,195050,-0.0226,0.054,0.606
201907,77336,"huffman, tx",8504,11477,-1963,-4655,33.315668,50.12781345,16.50352266,58.5,0.3295,14.5,0.3765,16,-1,0.1,-0.3,0.5203,346547.5,-0.0072,-0.0879,1.0768
201907,77028,"houston, tx",7327,10878,774,-1825,36.707401,51.66157491,21.75322651,57.5,0.0268,1.5,0.2778,12.5,-2,0.4194,0.1,0.5946,130050,-0.0714,-0.0545,0.404
201907,77802,"bryan, tx",3794,7481,-1934,1225,52.864892,69.56792818,36.16185548,47,0.2051,8,-0.1455,-8,-12.5,-0.0424,0.0089,0.7635,252500,0.0102,0.0221,0.7845
201907,77701,"beaumont, tx",8020,9347,-1926,-4463,44.179812,52.54068209,35.81894133,57,0.0556,3,0.1176,6,-2.5,-0.1567,-0.358,0.7635,80500,-0.1593,0.0798,0.25
201907,77474,"sealy, tx",8375,11179,-3301,1121,35.073882,42.34054492,27.8072199,64,0.3913,18,-0.0791,-5.5,4.5,-0.0481,0.2692,0.6689,285050,0.0755,0.1776,0.8857
201907,77963,"goliad, tx",11808,14932,-1276,-114,11.244467,6.839578527,15.6493547,117.5,0.199,19.5,-0.2295,-35,58,-0.1163,-0.0843,0.5135,262500,0.2206,-0.0541,0.8156
201907,77044,"houston, tx",3324,9063,1095,572,45.576408,73.58314109,17.56967392,44.5,-0.0918,-4.5,0.0595,2.5,-15,0.0972,0.339,0.5338,289050,-0.0034,0.1289,0.8981
201907,77642,"port arthur, tx",2529,6583,-208,-2986,56.830226,63.33936031,50.32109234,50.5,-0.0472,-2.5,0.1609,7,-9,-0.0855,-0.2191,0.9392,150050,0,-0.0766,0.4661
201907,77471,"rosenberg, tx",2193,11635,1747,-712,32.299395,59.8166968,4.782093647,52.5,-0.1797,-11.5,0.1413,6.5,-7,0.225,0.3611,0.3311,239375,0.0099,-0.0096,0.7437
201907,77801,"bryan, tx",6394,12598,-1070,2020,26.441798,37.55221647,15.33137976,67.5,0.0714,4.5,-0.2703,-25,8,-0.1071,0.25,0.5068,189950,-0.0452,-0.2731,0.5901
201907,77591,"texas city, tx",7727,8877,5909,386,46.499158,85.81582393,7.182492674,37,-0.6373,-65,-0.1084,-4.5,-22.5,-0.05,-0.1231,0.3851,222185,0.039,0.037,0.6903
201907,77094,"houston, tx",10433,10948,-284,-243,36.3489,68.57035975,4.127439367,47.5,0.0795,3.5,0.0556,2.5,-12,0.119,0.119,0.3176,477500,-0.0156,0.079,1.4837
201907,77018,"houston, tx",3559,12520,-86,-634,26.853295,53.51954611,0.18704408,56.5,0.066,3.5,0.0971,5,-3,0.1111,-0.1667,0.1351,404950,0.0125,-0.0243,1.2583
201907,77450,"katy, tx",118,8826,661,346,46.720494,74.51836149,18.9226261,44,0,0,0.0233,1,-15.5,0.1714,0.1549,0.5541,315799.5,-0.0071,0.044,0.9812
201907,77632,"orange, tx",5564,4942,260,-553,64.686078,65.28461874,64.08753663,49.5,-0.0481,-2.5,-0.1081,-6,-10,-0.0345,-0.215,1.1351,194500,-0.0253,0.1791,0.6043
201907,77573,"league city, tx",68,8340,1727,-276,48.912027,76.43868072,21.38537315,43,-0.0652,-3,0.0617,2.5,-16.5,0.3182,0.0235,0.5878,322550,-0.0373,-0.0364,1.0022
201907,77074,"houston, tx",2617,9992,290,1405,41.177754,67.95934909,14.39615936,48,0.0667,3,-0.0588,-3,-11.5,0.2586,0.6222,0.4932,215045,4.00E-04,0.075,0.6681
201907,77611,"bridge city, tx",10318,4444,1611,591,67.123886,67.95934909,66.28842197,48,-0.1724,-10,-0.2558,-16.5,-11.5,-0.0114,-0.281,1.1757,208550,-0.0067,0.303,0.6479
201907,77005,"houston, tx",4502,11990,-179,-834,30.110979,56.60577343,3.616185548,54.5,0.0481,2.5,0.0792,4,-5,-0.0217,-0.1,0.3041,1473550,-0.0164,0.1358,4.579
201907,77339,"kingwood, tx",1256,6643,174,1278,56.540308,77.44871875,35.63189725,42.5,0.0366,1.5,-0.0116,-0.5,-17,0.12,0.1915,0.7568,259795,-0.0311,0.0126,0.8072
201907,77563,"hitchcock, tx",9427,14279,-1334,-753,15.998504,24.80827982,7.188727477,79.5,0.2045,13.5,0.0743,5.5,20,-0.05,-0.0339,0.3851,286050,0.0053,-0.0298,0.8888
201907,77015,"houston, tx",1152,5936,-1795,1017,59.88528,76.43868072,43.33187855,43,0.1622,6,0,0,-16.5,-0.087,0.1455,0.8514,167300,0.0142,0.0825,0.5197
201907,77707,"beaumont, tx",7060,2543,3200,-1901,77.433132,75.51592992,79.35033356,43.5,-0.1944,-10.5,0.5536,15.5,-16,0.2892,-0.1474,1.4459,151500,0.0103,0.086,0.4706
201907,77656,"silsbee, tx",6981,11215,-1003,-3630,34.927365,21.5038344,48.35089469,83.5,0.057,4.5,0.315,20,24,-0.0217,-0.1401,0.9122,177000,0.1796,0.1796,0.5499
201907,77357,"new caney, tx",5976,11756,781,-121,31.563689,59.8166968,3.310680217,52.5,-0.0789,-4.5,-0.087,-5,-7,0.1,-0.2903,0.2973,282545,0.0089,0.0865,0.8779
