month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
202005,florida,fl,335050,0.011,0,133456,-0.0384,-0.1235,87,0.2,0.1154,34760,0.2622,-0.1928,4260,0.5525,-0.013,27636,0.207,-0.3447,52352,0.0659,-0.1476,185.375,0.0102,0.0242,1705,-0.0032,-0.0345,665063,0.0139,0.0248
202005,delaware,de,336580,0.0097,0.0518,3426,-0.0209,-0.2865,92,0.1288,0.2267,1040,0.3131,-0.3401,132,0.1379,-0.175,516,0.4494,-0.5376,518,0.2886,-0.03,157.1368687,0.0035,0.058,1992,0.0099,0.0179,446632,0.0159,0.0607
202005,montana,mt,380050,0.036,0.0555,4983,-0.0066,-0.2428,92,-0.066,0.1084,1620,0.4781,-0.2832,52,-0.1333,0,628,0.3305,-0.4098,2570,0.1987,0.2209,184.6987952,0.0235,0.1009,2170,0.0183,-0.0075,684103,0.0311,0.1199
202005,rhode island,ri,399950,0.0125,0.0737,2313,-0.0157,-0.3575,63,0.1455,0.3846,1116,0.3223,-0.4259,20,1.5,0.6667,404,0.4853,-0.519,1989,0.0518,-0.2523,236.5178571,0.0153,0.0879,1722,0.0204,0.0352,683070,0.044,0.1368
202005,virginia,va,349950,0.0294,0.0367,25399,-0.0463,-0.278,60,0.1765,0.2245,10272,0.0166,-0.3586,696,0.1918,0.061,5056,0.0327,-0.4382,12050,0.1202,0.0735,154.8423423,0.015,0.0487,2173,0.018,-0.003,498482,0.0517,0.0897
202005,wisconsin,wi,274950,0.0344,0.0577,14825,-0.0225,-0.2221,66,0.0154,0.2453,5924,0.2637,-0.3096,136,0.3077,-0.2609,2672,0.2393,-0.3916,8385,0.1337,-0.1425,137.4583333,0.0149,0.0338,1840,0.0141,0.0022,353566,0.0175,0.0311
202005,new jersey,nj,409050,0.0251,0.0502,33113,-0.016,-0.3443,75,0.1719,0.5464,11832,0.7798,-0.3968,320,0.4035,-0.2857,5212,0.4398,-0.6203,5810,1.5799,2.4338,80.375,0.0019,1.2077,860,-0.0138,0.4098,599098,8.00E-04,0.0744
202005,maine,me,275050,0.0189,0.0599,5577,-0.0274,-0.257,108,-0.1595,0.1934,1744,0.5406,-0.397,56,0.1667,-0.1765,676,0.4083,-0.4863,860,0.2874,0.1513,163.0136986,0.0219,0.0841,1680,0.0087,-0.0118,411909,0.0277,0.0702
202005,indiana,in,229950,0.0695,0.0551,12630,-0.0822,-0.2405,64,0.113,0.2673,6096,0.2796,-0.2784,200,-0.1525,-0.0385,3492,0.1563,-0.3475,7543,0.2237,-0.0544,105.2389706,0.0276,0.077,1992,0.0247,-0.025,290379,0.054,0.0173
202005,washington,wa,489550,0.0316,0.0198,13829,0.0539,-0.1676,47,0.2051,0.3429,8548,0.356,-0.2669,600,0,0.3636,3256,0.288,-0.4371,11983,0.1308,0.0495,240.3106509,0.0296,0.0514,2020,-0.0012,-0.0286,663826,0.0244,-0.0167
202005,new mexico,nm,272050,0.0326,0.0669,6145,-0.0338,-0.2269,80,0.0884,0.1511,1848,0.1726,-0.3226,84,-0.2222,-0.2759,1056,0.1379,-0.3514,3018,0.0903,-0.1792,135.1351351,0.0168,0.0723,1968,0.0074,0.0085,393025,0.0249,0.0055
202005,maryland,md,357050,0.0259,0.0202,13878,-0.0151,-0.3412,62,0.2039,0.4253,6212,0.1783,-0.4151,452,0.4675,0.2021,3480,0.1328,-0.5151,3157,0.2217,-0.0988,174,0.0174,0.0284,1898,0.0125,-0.0209,479855,0.034,0.0405
202005,kentucky,ky,234050,0.04,0.069,10009,-0.0892,-0.2894,78,0.0759,0.3,3536,0.1436,-0.3368,164,0.5185,0.2059,2060,0.0842,-0.4414,8174,0.1659,0.0926,110.3571429,0.0176,0.0837,1928,0.0139,0.0107,306061,0.0406,0.0655
202005,iowa,ia,222550,0.0349,0.016,12740,-0.0384,-0.0416,73,0.0355,0.3273,4160,0.1123,-0.2103,284,-0.1446,-0.1744,3052,0.1354,-0.2254,7405,0.3256,0.3766,127.3913043,0.0092,0.0123,1639,0.0089,-0.0073,256915,0.03,0.0071
202005,vermont,vt,299050,0.0093,0.0382,3282,-0.0313,-0.284,155,-0.0988,0.1232,768,1.7429,-0.4164,36,0.5,0.2857,312,0.95,-0.5465,823,0.2139,-0.0906,151.8361582,0.0093,0.0599,1990,8.00E-04,-0.0117,441066,0.0099,0.0807
202005,wyoming,wy,279950,0.0178,0.0817,2730,0.0364,-0.1654,78,-0.0064,-0.0545,928,0.2818,-0.0866,24,-0.25,0.2,436,0.4533,-0.1138,799,0.1698,0.0417,127.2981615,0.0101,0.0633,2192,0.0158,0.0301,670371,-0.0142,0.2159
202005,pennsylvania,pa,239950,0.0435,0.0664,29725,0.0413,-0.301,91,0.0964,0.569,10196,1.658,-0.4353,452,0.7656,-0.271,3476,1.0023,-0.7184,6818,-0.1153,-0.4731,116.203125,0.0371,0.169,1700,0.0119,0.1025,345651,0.0206,0.0769
202005,north carolina,nc,326950,0.0272,0.0217,34262,-0.049,-0.2193,74,0.0882,0.1385,11768,0.1901,-0.2968,1168,0.1103,-0.0489,6668,0.1706,-0.4188,18632,0.1492,-0.0322,139.640625,0.0227,0.0684,1980,0.0169,-0.007,444587,0.0418,0.0435
202005,texas,tx,300040,0.0171,0,91473,-0.0282,-0.1273,65,0.1207,0.215,35756,0.2284,-0.1643,3556,0.4941,-0.1903,24196,0.2142,-0.3019,46331,0.2151,0.0027,137.0039062,0.0179,0.0382,2202,0.0129,-0.0353,429836,0.043,0.0103
202005,arkansas,ar,199950,0.0046,0.0333,10862,-0.0728,-0.2741,81,0.0452,0.08,3172,0.1185,-0.2462,104,0.0833,-0.0714,1608,0.0894,-0.4611,3991,0.1508,0.2511,100.7218399,0.0083,0.0539,1948,0.0049,0.0138,272813,0.0262,0.0309
202005,idaho,id,389950,0.0129,0.0917,6414,0.0249,-0.122,52,0.1954,0.2235,3080,0.2541,-0.2639,224,0.6,-0.0508,1484,0.0816,-0.1311,3894,6.0162,3.8981,185.6432361,0.0087,0.1014,2197,0.0078,0.0037,606977,0.0086,0.0721
202005,kansas,ks,210050,0.0703,0.0518,6979,-0.0667,-0.2876,74,0.0803,0.287,2740,0.1689,-0.3164,128,0.0323,0.1852,1520,0.1801,-0.4145,5624,0.151,3.0028,98.58522344,0.0283,0.0514,2040,0.0197,-0.0015,299014,0.0351,0.0475
202005,alaska,ak,304050,0.0366,0.021,2440,0.0623,-0.2476,66,-0.0149,0.1579,904,0.3373,-0.2042,32,0.6,-0.2727,628,0.4811,-0.372,91,-0.0521,,172.5129385,0.0086,0.0267,1750,0.013,-0.0099,347347,0.0298,0.0477
202004,maryland,md,348050,0.0029,0.022,14091,-0.0075,-0.275,51.5,0.1319,0.1839,5272,-0.3272,-0.5104,308,-0.379,-0.3246,3072,-0.157,-0.4947,2584,-0.1404,-0.2449,171.0280051,0.0067,0.0179,1874.5,-0.0048,-0.0206,464070,-0.0042,0.0111
202004,california,ca,590000,-0.0167,0.0368,62150,0.0442,-0.2098,51,0.1591,0.2,23688,-0.2763,-0.4992,1416,-0.0733,-0.1366,10540,-0.1579,-0.5212,33572,-0.2644,-0.1797,321.4375,-0.0168,0.0342,1844.5,-0.0184,-0.0043,1220545,-0.054,0.1445
202004,new jersey,nj,399050,-0.0023,0.064,33652,-0.0688,-0.2959,64,0.2929,0.3061,6648,-0.5264,-0.6698,228,-0.3214,-0.5043,3620,-0.4261,-0.6869,2252,-0.1315,0.5084,80.21875,0.1973,1.4401,872,0.1179,0.5352,598627,0.0218,0.0833
202004,nevada,nv,345049.5,-0.0127,0.0456,11070,0.1818,-0.0431,45,0.0714,0.0112,3812,-0.2214,-0.1998,216,-0.3571,-0.25,2700,0.1139,-0.4115,1525,-0.163,-0.5431,184.5657968,-0.0011,0.0451,1870,-0.015,-8.00E-04,592081,-0.0466,0.0383
202004,virginia,va,339950,0.0073,0.0302,26632,0.066,-0.2002,51,-0.0097,0.02,10104,-0.2464,-0.3064,584,-0.2626,-0.1361,4896,-0.0081,-0.3391,10757,0.0327,0.0444,152.5532227,0.0065,0.0369,2134.5,7.00E-04,-0.0097,473991,-0.0048,0.0484
202004,montana,mt,366850,0.0406,0.0332,5016,0.056,-0.1734,98.5,-0.1992,-0.0051,1096,-0.2452,-0.4327,60,0.6667,0.0714,472,-0.1862,-0.4158,2144,-0.0538,0.2407,180.4503079,0.0253,0.0787,2131,0.0126,-0.0134,663468,0.0043,0.0772
202004,north dakota,nd,234950,0.0275,-0.0208,2924,0.0318,-0.1235,76.5,-0.0497,0.0699,720,-0.2035,-0.3836,44,-0.0833,0.5714,444,-0.1654,-0.2885,805,-0.0935,3.0452,112.7683145,0.0156,0.0052,2106,0.0072,-0.0052,273940,0.0095,-0.0429
202004,maine,me,269950,0.011,0.0798,5734,0.004,-0.1813,128.5,-0.0951,-0.1168,1132,-0.2473,-0.4505,48,0,-0.1429,480,-0.2105,-0.4979,668,-0.0722,0.0341,159.5186921,0.03,0.0759,1665.5,0.0018,-0.0119,400819,0.011,0.0666
202004,delaware,de,333342.5,0.0072,0.0481,3499,-0.0272,-0.2615,81.5,-0.0061,0.0724,792,-0.3465,-0.4844,116,-0.4082,-0.4912,356,-0.4472,-0.6482,402,-0.2055,-0.1483,156.5934066,0.0065,0.054,1972.5,0.0013,0.0181,439641,0.0031,0.0462
202004,connecticut,ct,375050,3.00E-04,0.015,15892,-0.0646,-0.2556,61.5,0.0789,0.0789,2984,-0.427,-0.5825,108,-0.129,-0.0357,1660,-0.3013,-0.6157,118,-0.0709,-0.056,175.0697597,0.0055,-0.0422,2111,9.00E-04,0.0529,753861,0.024,-0.0062
202004,south carolina,sc,280530,-0.0038,-0.0157,26017,0.0276,-0.1141,71.5,0.0214,0.007,6124,-0.2984,-0.3426,924,0.0948,-0.0375,4644,-0.1993,-0.367,10702,-0.095,-0.0598,127.7838729,-0.0066,0.159,1737.5,-0.0119,0.0859,422158,-0.0103,-0.0061
202004,arkansas,ar,199042.5,0.0271,0.0479,11715,-0.0126,-0.2134,77.5,0.0333,-0.0064,2836,-0.2251,-0.377,96,-0.3143,-0.3846,1476,-0.1872,-0.4825,3468,-0.0499,0.0902,99.89521752,0.012,0.0548,1938.5,0.0062,0.0276,265860,0.0054,0.0244
202004,massachusetts,ma,550050,-0.0169,0.0186,12691,-0.0065,-0.2324,55,0.236,0.236,4332,-0.4558,-0.6042,136,-0.32,-0.2273,1800,-0.3034,-0.6077,2091,-0.3572,-0.36,278.2551617,-0.0067,0.0345,1953,-0.0026,-0.022,880451,-0.0159,0.0447
202004,south dakota,sd,249950,0.014,0.0275,3404,0.0914,0.0047,50.5,-0.1368,-0.0472,1156,-0.0302,-0.0269,20,0.6667,0.25,372,0.0109,-0.1545,608,-0.0098,1.632,130.2155402,0.0153,0.0716,1942,0.0101,-0.0367,320308,0.0132,0.0581
202004,pennsylvania,pa,229950,-2.00E-04,0.0455,28545,-0.0688,-0.2974,83,0.169,0.2769,3836,-0.6821,-0.7814,256,-0.4839,-0.5705,1736,-0.7223,-0.8387,7707,-0.2379,-0.3588,112.046875,-0.0109,0.1615,1680,-0.0065,0.1148,338690,-6.00E-04,0.0748
202004,colorado,co,499975,-0.0245,0.0427,18199,0.078,-0.1342,51,-0.0811,0,6088,-0.3841,-0.5179,444,-0.4064,-0.4219,2544,-0.263,-0.5512,9383,-0.1577,-0.3494,210.8572558,-0.0068,0.0734,2370,-0.005,-0.0131,913750,-0.0805,0.0304
202004,utah,ut,435050,-0.0332,0.0482,10345,0.175,-0.0815,47.5,-0.1204,-0.1593,4372,-0.0974,-0.2016,332,-0.2783,-0.5608,2460,0.2866,-0.1621,7080,-0.0445,-0.0815,171.4655069,-0.016,0.1166,2576,-0.0147,-0.0482,734108,-0.101,0.0743
202004,west virginia,wv,169050,0.012,-0.0231,6036,-0.0352,-0.1871,93,-0.051,0.0276,1224,-0.2331,-0.4012,72,0.5,-0.2174,740,-0.2939,-0.451,1852,-0.0369,-0.0242,83.54897688,0.003,-0.028,1636,-0.0018,-0.0282,233157,0.011,-0.0024
202004,florida,fl,331400,-0.0252,-0.002,138782,0.0093,-0.1167,72.5,0.0902,-0.0333,27540,-0.3666,-0.3876,2744,-0.1986,-0.2503,22896,-0.355,-0.483,49113,-0.2719,-0.1955,183.5032328,-0.0128,0.0142,1710.5,-0.0127,-0.0265,655959,-0.0391,0.0138
202004,louisiana,la,234500,0.0179,0.0198,16507,-0.0108,-0.1467,80,0.0323,0.0458,3084,-0.3929,-0.422,196,-0.4842,0.1136,2304,-0.3535,-0.5196,5422,-0.0841,0.3319,119.9796151,0.0065,0.0272,1924,0.0016,0.0185,306644,0.0061,0.0093
202004,georgia,ga,299950,0,0.029,59197,0.0636,-0.1529,56.5,0.0273,0.0273,19648,-0.224,-0.3242,1772,-0.2375,-0.1398,11588,-0.0907,-0.3463,28146,-0.1105,-0.1342,115.3173077,0.0068,0.089,2043,-0.009,0.022,409201,-0.0111,0.0291
202004,washington,wa,474547.5,0.0032,-0.001,13122,0.105,-0.1234,39,0,0.2188,6304,-0.3023,-0.3955,600,-0.1892,0.5464,2528,0.1226,-0.3471,10597,-0.0664,0.0199,233.4005523,0.0117,0.0493,2022.5,0.0015,-0.0318,647987,-0.0151,-0.0328
202004,alabama,al,249050,0.023,0.062,18613,0.0042,-0.1721,71,0.0143,-0.0274,4848,-0.2315,-0.297,512,-0.1409,0.0847,2684,-0.2461,-0.3911,5177,-0.0628,0.8929,111.7760417,0.0118,0.052,2022,2.00E-04,0.0166,320370,0.0058,0.0399
202004,missouri,mo,213550,0.0193,0.024,17974,0.0063,-0.1551,65.5,-0.0576,0.0234,5680,-0.2223,-0.3968,264,-0.1951,-0.0294,2972,-0.1576,-0.435,10562,-0.0475,0.0943,108.4257812,-0.0083,0.0045,1806.5,0.0137,0.0235,287533,0.0042,0.0281
202004,tennessee,tn,299950,0.0098,0.0345,21176,0.0453,-0.1623,53,-0.0275,0.0192,7716,-0.1959,-0.3279,520,-0.3264,-0.1333,3996,-0.0984,-0.3713,10254,-0.0623,-0.1269,134.3454517,0.0242,0.0651,1999,-5.00E-04,-0.0242,415594,0.0028,0.0526
202004,nebraska,ne,247700,0.0321,-0.0143,4980,0.0203,0.0996,62,0.0164,0.8788,1688,-0.2327,-0.3508,108,-0.1,-0.4375,728,-0.1034,-0.2385,3787,0.0593,8.539,116.3883672,-0.0111,-0.0264,1939.5,0.0149,0.0125,290763,-0.0533,-0.0039
202004,texas,tx,295006,0.0013,-0.015,94123,0.0213,-0.0751,58,0.0642,0.0545,29108,-0.2639,-0.3175,2380,-0.3776,-0.4803,19928,-0.2017,-0.3401,38130,-0.1148,-0.1428,134.5996445,0.0061,0.0278,2174,-0.0032,-0.0398,412123,-0.002,-0.0204
202004,kansas,ks,196250,0.0353,0.0326,7478,-0.0141,-0.2253,68.5,0.0224,0.1048,2344,-0.2187,-0.4487,124,-0.1143,-0.0882,1288,-0.1786,-0.4721,4886,-0.0115,2.8594,95.86756993,0.0277,0.0468,2000.5,0.0109,5.00E-04,288882,0.0177,0.0416
202004,indiana,in,215000,0.024,0.0263,13761,0.0113,-0.1344,57.5,-0.0417,0,4764,-0.2894,-0.4078,236,0.3111,0.0926,3020,-0.1498,-0.3585,6164,-0.0988,-0.1511,102.412218,0.0174,0.0617,1944,0.0015,-0.0302,275497,0.0078,-0.0256
202004,new mexico,nm,263450,0.0053,0.0538,6360,0.0165,-0.1559,73.5,-0.0392,-0.0577,1576,-0.2394,-0.3593,108,0.5882,0.2857,928,-0.1042,-0.3609,2768,-0.0871,-0.1935,132.896676,0.0124,0.0666,1953.5,-0.0051,-0.002,383463,-0.0052,0.0329
202004,arizona,az,358238,-0.0419,0.0235,20534,0.171,-0.2257,43.5,-0.1031,-0.2091,8768,-0.1857,-0.26,544,-0.3929,-0.4472,6480,0.0672,-0.4113,13296,-0.194,-0.2364,183.6408882,-0.0057,0.0695,2028,-0.0329,-0.0416,557831,-0.0717,0.0136
202004,rhode island,ri,395000,-1.00E-04,0.0748,2350,-0.0051,-0.2966,55,0.0577,0.1579,844,-0.3172,-0.5676,8,0,1,272,-0.2766,-0.5928,1891,-0.1093,-0.2045,232.9450927,0.0035,0.0775,1687.5,-0.0085,0.0274,654283,0.0106,0.1139
202004,new york,ny,499549.5,0.0064,0.0215,63547,0.098,-0.0541,58,-0.2516,-0.1077,7496,-0.5439,-0.6716,280,-0.4444,-0.5455,3008,-0.6077,-0.7637,30640,0.1607,1.4099,187.4375,0.1147,0.1581,1518.5,0.0462,0.009,1135584,0.0342,0.034
202004,ohio,oh,195342,0.0324,0.03,21474,-0.0164,-0.2194,57.5,0.0268,0.15,8060,-0.2972,-0.4424,372,-0.0313,-0.0606,4940,-0.1723,-0.3531,17621,-0.0529,-0.0998,97.81648284,0.0151,0.0151,1704,0.0059,0.0207,274902,0.0166,0.0189
202004,oregon,or,426025,-0.0071,0.0023,12445,0.142,-0.1489,48.5,-0.049,-0.03,4788,-0.2347,-0.3657,1416,0.0114,2.9333,3408,-0.0769,-0.1548,6803,-0.1378,2.2272,222.9417989,0.0028,0.0203,1952,-0.001,-0.0134,558126,-0.0142,-0.0025
202004,district of columbia,dc,685050,-0.0213,0.0539,1264,0.0934,-0.0787,36,0.2,0.2857,616,-0.2903,-0.4967,16,0.3333,-0.4286,244,-0.0896,-0.3838,252,-0.122,-0.2364,517.4025229,-0.0093,0.0446,1342,-0.0331,-0.0566,1020059,-0.0706,0.0343
202004,idaho,id,385000,0.0067,0.1097,6258,0.1634,-0.0928,43.5,-0.0938,-0.0842,2456,-0.2005,-0.2877,140,-0.2045,-0.4167,1372,0.2163,0.0269,555,-0.2764,-0.2334,184.0349458,0.012,0.1169,2180,0.0016,0.014,601786,-0.0217,0.0797
202004,vermont,vt,296300,0.0219,0.0251,3388,-0.044,-0.2231,172,0.0238,-0.0337,280,-0.5808,-0.6698,24,0.2,0.5,160,-0.5556,-0.6992,678,-0.1525,-0.2391,150.4421176,0.0095,0.0545,1988.5,8.00E-04,-0.0122,436740,0.0115,0.0499
202004,iowa,ia,215050,0.0168,-0.0194,13249,0.0079,0.0504,70.5,0.1371,0.0368,3740,-0.1988,-0.2808,332,0.3387,0.4068,2688,-0.0857,-0.1642,5586,0.0143,0.1852,126.2274948,0.0098,0.0063,1624.5,0.0065,-0.0131,249420,0.0133,-0.0126
202004,new hampshire,nh,372750,0.01,0.0681,3630,0.0289,-0.2189,62.5,0.0504,-0.031,1172,-0.3233,-0.51,64,-0.1579,-0.3333,488,-0.1469,-0.4378,1639,-0.0515,-0.2423,183.5355424,0.0153,0.0801,1958,-0.001,-0.021,474868,3.00E-04,0.0462
202004,minnesota,mn,302961.5,0.0014,0.0107,16084,0.0402,-0.0989,47,-0.0408,-0.0408,7044,-0.1952,-0.2847,184,-0.2698,-0.2459,3020,0.107,-0.1159,9360,0.0817,0.0166,151.2193067,0.0041,0.0485,2010,-0.0027,-0.0147,398364,0.0018,0.0281
202004,alaska,ak,293315,0.0028,-0.0109,2297,0.0465,-0.2361,67,-0.0147,0.1167,676,-0.155,-0.3986,20,-0.2857,-0.7368,424,-0.0364,-0.4564,96,-0.0588,,171.0391341,0.004,0.0143,1727.5,0.0064,-0.0154,337283,0.0086,0.0223
202004,wyoming,wy,275050,0.0248,0.0861,2634,0.049,-0.1797,78.5,-0.199,-0.199,724,-0.0718,-0.2298,32,0,0,300,0.0563,-0.2925,683,-0.072,0.1106,126.0315044,0.0162,0.0616,2158,0.0249,0.0179,679997,-0.0264,0.3235
202004,illinois,il,235050,-0.0186,-0.0961,46018,-0.0334,-0.0692,67,0.1167,0.4565,12404,-0.3586,-0.5,244,-0.2278,-0.2907,7888,-0.2342,-0.4706,23120,-0.1202,-0.1432,115.84375,-0.0073,-0.0637,1716,-0.009,-0.0256,349720,-0.0232,-0.0927
202004,mississippi,ms,205050,0,0.0255,9119,-0.0182,-0.1427,87,-0.0595,0.0807,1860,-0.2901,-0.3432,104,-0.3333,-0.037,1148,-0.2326,-0.4523,3133,-0.0163,0.1126,98.71899736,0.0066,0.0841,1996,-0.002,0.0307,265897,0.0028,0.0228
202004,hawaii,hi,627800,-0.0474,-0.1006,5586,-0.0092,-0.0889,79,0.0064,0.0464,1136,-0.297,-0.3945,32,-0.3333,-0.4286,668,-0.386,-0.4877,681,-0.3414,-0.3775,519.0380937,-0.0167,0.0121,1207,-0.0375,-0.1063,1248580,-0.0624,-0.0711
202004,wisconsin,wi,265800,0.0225,0.0424,15166,0.0151,-0.2591,65,-0.1216,-0.0076,4688,-0.2743,-0.6317,104,-0.1875,-0.4348,2156,-0.0236,-0.3063,7396,-0.0133,-0.3116,135.4368696,0.0116,0.0275,1814.5,0.0081,-0.0014,347498,-0.0047,0.0185
202004,oklahoma,ok,225000,0.023,0.0883,12453,0.0093,-0.1617,58.5,0.0263,0.0263,3884,-0.2073,-0.3138,188,0.3824,0.119,2132,-0.1205,-0.4287,2848,-0.0504,-0.1066,110.0785841,0.0106,0.0744,1933.5,0.007,-0.0023,292671,0.0158,0.06
202004,north carolina,nc,318282,-0.0054,0.0071,36027,0.0345,-0.1499,68,-0.0145,-0.0216,9888,-0.3308,-0.3783,1052,-0.1883,-0.1597,5696,-0.2344,-0.4027,16213,-0.1022,-0.1218,136.5463052,0.0033,0.0589,1947,-0.0094,-0.0013,426767,-0.0096,0.0142
202004,kentucky,ky,225050,0.0241,0.0714,10989,-0.0155,-0.1929,72.5,0.0284,0.0584,3092,-0.2517,-0.3889,108,0,-0.1563,1900,-0.1441,-0.3957,7011,-0.0452,-4.00E-04,108.4515188,0.018,0.0854,1901.5,0.0074,0.0259,294133,0.0188,0.0436
202004,michigan,mi,229050,0.0205,0.018,27013,-0.0258,-0.1603,74,0.1212,0.3832,4244,-0.6449,-0.7283,208,-0.5,-0.5315,1456,-0.7514,-0.7934,7856,-0.2011,0.3934,130.7851562,0.0176,0.0392,1670,0.0063,-0.0162,322449,0.0088,0.0181
202003,alaska,ak,292500,0.0088,0.0088,2195,0,-0.2041,68,-0.2842,-0.1169,800,0.25,-0.2,28,0.75,-0.2222,440,-0.0435,-0.1912,102,0.5455,,170.3617729,9.00E-04,0.0076,1716.5,0.0121,0.0026,334419,0.0138,0.0216
202003,maine,me,267000,0.0682,0.0729,5711,-0.0251,-0.1797,142,-0.0274,-0.1013,1504,0.3381,-0.0647,48,0.2,0.2,608,0.1429,-0.2124,720,0.1374,0.3163,154.8652446,0.0372,0.0643,1662.5,0.01,-0.0128,396460,0.03,0.0839
202003,nevada,nv,349500,0.0278,0.0752,9367,-0.0262,-0.1584,42,-0.25,-0.1429,4896,0.1679,0.1747,336,-0.1765,0.2923,2424,0.1499,-0.403,1822,0.0936,-0.3458,184.7640306,0.0166,0.052,1898.5,0.0061,0.0273,621030,0.0043,0.098
202003,virginia,va,337500,0.0415,0.0545,24984,0.0246,-0.1765,51.5,-0.3397,-0.1121,13408,0.3281,-0.0437,792,-0.0388,0.0532,4936,0.129,-0.1395,10416,0.1548,0.2332,151.5690789,0.0207,0.0441,2133,0.0095,0.0066,476289,0.0186,0.0894
202003,north carolina,nc,320000,0.0093,0.049,34824,0.0036,-0.1598,69,-0.266,-0.2069,14776,0.2359,-0.0081,1296,-0.0211,0.1912,7440,0.1212,-0.1464,18059,0.092,0.1226,136.1015625,0.0134,0.0802,1965.5,0.0054,0.0528,430911,0.0166,0.0602
202003,minnesota,mn,302550,0.0254,0.0254,15462,0.065,-0.0483,49,-0.4235,-0.1552,8752,0.4254,0.2022,252,0.4,0.4318,2728,0.2468,0.0044,8653,0.2956,0.2262,150.6041403,0.01,0.054,2015.5,0.0164,-0.0091,397629,0.0254,0.0431
202003,idaho,id,382450,0.0197,0.128,5379,0,-0.1785,48,-0.3425,-0.1864,3072,0.257,0.0832,176,-0.772,-0.2,1128,0.4611,-0.0276,767,0.0227,0.1296,181.8451542,0.0273,0.1251,2176.5,0.0016,0.0128,615164,-5.00E-04,0.099
202003,arkansas,ar,193800,0.0203,0.0422,11865,-0.0154,-0.2094,75,-0.1758,-0.1758,3660,0.1037,-0.0692,140,0.25,0.0938,1816,-0.0044,-0.2226,3650,0.1503,0.3599,98.70992577,0.0188,0.0646,1926.5,0.006,0.0691,264435,0.0117,0.0467
202003,pennsylvania,pa,230000,0.022,0.1002,30655,-0.0144,-0.2299,71,-0.268,-0.1744,12068,0.0864,-0.1768,496,-0.1268,-0.1622,6252,-0.0762,-0.2853,10113,0.1401,0.1069,113.2764043,0.0307,0.2501,1691,0.0089,0.1678,338879,0.0269,0.1065
202003,new mexico,nm,262050,0.0116,0.0694,6257,-0.0078,-0.1598,76.5,-0.1862,-0.1774,2072,0.0486,-0.075,68,-0.3462,-0.4333,1036,0.0078,-0.2865,3032,0.084,0.0216,131.2655776,0.0192,0.0658,1963.5,0.0018,0.0126,385479,0.0011,0.0521
202003,arizona,az,373918,0.0107,0.0837,17536,-0.0139,-0.348,48.5,-0.2177,-0.1339,10768,0.217,-0.0524,896,-0.1076,-0.0588,6072,-0.0046,-0.5003,16497,0.0457,0.0911,184.6953125,0.0164,0.0823,2097,-0.0062,-0.0014,600896,-0.0151,0.1117
202003,michigan,mi,224450,0.0691,0.0686,27728,-0.0485,-0.1094,66,-0.2414,-0.0704,11952,0.2019,-0.0619,416,0.04,0.0505,5856,0.0593,-0.0081,9833,0.424,1.0129,128.5173398,0.0338,0.0568,1659.5,0.015,0.007,319642,0.0453,0.0493
202003,nebraska,ne,240000,0.004,-0.0206,4881,0.0359,0.1192,61,-0.2469,-0.0317,2200,0.2387,0.3189,120,0.0714,1.5,812,0.2378,0.6777,3575,0.1814,2.3102,117.6994524,-0.0071,-0.0199,1911,0.0187,0.0784,307137,-0.014,-0.03
202003,maryland,md,347050,0.0236,0.0677,14197,0.0267,-0.2307,45.5,-0.3406,-0.1574,7836,0.216,-0.1438,496,-0.0462,0.181,3644,0.0364,-0.2471,3006,0.1382,-0.0779,169.8931754,0.0173,0.0345,1883.5,0.0148,0.0281,466036,0.0241,0.0743
202003,wisconsin,wi,259950,0.04,0.0484,14940,0.0178,-0.0872,74,-0.2816,-0.26,6460,0.3515,0.131,128,0.1034,-0.3043,2208,0.026,-0.0936,7496,0.2531,0.1543,133.8881345,0.0142,0.0357,1800,0.0124,0.0033,349156,0.0315,0.0721
202003,california,ca,600025,0.0169,0.0928,59520,0.0165,-0.2055,44,-0.1852,-0.0638,32732,-0.0097,-0.1689,1528,-0.1678,-0.0614,12516,0.0252,-0.3898,45637,0.0865,0.2749,326.9375,0.0402,0.0755,1879,0.0037,0.0324,1290263,-0.0222,0.2508
202003,mississippi,ms,205050,0.0301,0.0513,9288,-0.0108,-0.1294,92.5,-0.1019,-0.075,2620,0.1235,-0.0736,156,0.3448,0.3,1496,-0.0336,-0.2159,3185,0.1314,0.3723,98.07152682,0.0172,0.1141,2000,0.0147,0.0526,265164,0.0214,0.039
202003,illinois,il,239500,0.0456,-0.0226,47607,0.0071,0.0261,60,-0.2857,0.1538,19340,0.0638,-0.105,316,0.026,-0.2883,10300,0.0391,-0.1807,26280,0.2101,0.2244,116.6984375,0.0251,-0.0178,1731.5,0.0155,0.0126,358043,0.029,-0.0462
