month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio
202002,77657,"lumberton, tx",299950,93,54,48,0,12,9,123.9761727,2357,324611,102,0.0968
202002,77088,"houston, tx",179050,99,44,32,0,16,38,118.8370119,1547,183343,137,0.3838
202002,77012,"houston, tx",199050,17,75,4,0,8,1,156.661442,1276,179716,18,0.0588
202002,77396,"humble, tx",243300,153,57,76,0,44,74,107.3878309,2461,307963,227,0.4837
202002,77340,"huntsville, tx",245050,92,72,36,0,16,16,124.1968912,2070,295583,108,0.1739
202002,77450,"katy, tx",309050,180,45,88,0,56,92,113.6993076,2940,374155,272,0.5111
202002,77026,"houston, tx",154050,43,92,12,0,8,19,114.4688645,1432,165921,62,0.4419
202002,77087,"houston, tx",205550,23,85,8,0,8,12,123.2845027,1519,216518,35,0.5217
202002,77532,"crosby, tx",239950,164,65,52,4,48,66,111.8118467,2106,301857,230,0.4024
202002,77598,"webster, tx",249950,31,46,16,0,12,23,114.6900927,2209,263075,54,0.7419
202002,77023,"houston, tx",299045,79,51,24,0,20,20,182.7503975,1650,319294,99,0.2532
202002,77375,"tomball, tx",309050,235,50,96,20,80,116,122.3581758,2621,420842,351,0.4936
202002,77982,"port o connor, tx",370050,43,177,12,0,0,11,213.8888889,2112,498783,54,0.2558
202002,77077,"houston, tx",359050,233,63,76,0,76,64,144.4283946,2550,441488,297,0.2747
202002,77074,"houston, tx",215050,56,53,24,0,20,16,126.5625,1588,200322,72,0.2857
202002,77545,"fresno, tx",220050,52,48,20,4,12,39,94.83899427,2400,266817,91,0.75
202002,77303,"conroe, tx",210250,69,66,24,0,24,25,130.721393,1845,259449,94,0.3623
202002,77362,"pinehurst, tx",450040,45,65,12,4,28,21,127.6462396,3421,449564,66,0.4667
202002,77381,"spring, tx",475050,116,58,60,0,48,67,151.5884477,3326,729452,183,0.5776
202002,77664,"warren, tx",235050,22,85,0,0,4,2,118.3920705,1936,753860,24,0.0909
202002,77901,"victoria, tx",149950,104,60,40,0,44,39,91.10138585,1590,170089,143,0.375
202002,77043,"houston, tx",365035,126,71,56,12,48,48,170.7063844,2210,360715,174,0.381
202002,77028,"houston, tx",150050,40,83,20,0,12,12,109.6956829,1404,158865,52,0.3
202002,77662,"vidor, tx",135050,137,63,44,0,24,10,86.63691258,1717,144413,147,0.073
202002,77979,"port lavaca, tx",220050,61,81,12,0,4,21,124.2973142,1644,264693,82,0.3443
202002,77328,"cleveland, tx",230050,37,46,16,0,16,11,124.0694789,1800,242670,48,0.2973
202002,77062,"houston, tx",254950,41,47,32,0,20,33,120.6663448,2193,281892,74,0.8049
202002,77009,"houston, tx",390040,236,58,96,4,44,69,231.3054499,1742,478495,305,0.2924
202002,77017,"houston, tx",189050,28,59,12,0,4,12,113.7081491,1611,208003,40,0.4286
202002,77096,"houston, tx",385050,211,55,76,0,44,47,169.4569353,2315,432824,258,0.2227
202002,77530,"channelview, tx",179050,35,38,20,0,4,21,108.9480874,1559,238658,56,0.6
202002,77575,"liberty, tx",154050,34,84,12,0,8,18,88.7409201,1844,176196,52,0.5294
202002,77002,"houston, tx",339050,54,97,16,0,12,13,245.1144612,1170,400757,67,0.2407
202002,77069,"houston, tx",289050,101,63,52,0,36,58,101.6014783,3016,338121,159,0.5743
202002,77504,"pasadena, tx",196040,32,24,20,0,4,21,103.7885714,1838,209100,53,0.6563
202002,77094,"houston, tx",419950,34,58,16,0,12,17,141.625,3492,585406,51,0.5
202002,77014,"houston, tx",220000,35,29,8,4,8,19,95.29860229,2129,207298,54,0.5429
202002,77065,"houston, tx",240050,38,30,24,0,8,23,102.5459689,2403,263493,61,0.6053
202002,77073,"houston, tx",194507,55,37,36,0,16,57,93.94631639,1970,195022,112,1.0364
202002,77346,"humble, tx",269950,455,56,132,60,196,178,114.2642831,2567,323175,633,0.3912
202002,77502,"pasadena, tx",179050,34,42,20,0,16,28,110.4294479,1673,196936,62,0.8235
202002,77861,"iola, tx",299950,14,87,4,0,0,7,160,1800,296246,21,0.5
202002,77008,"houston, tx",499950,344,53,156,4,80,160,214.3003876,2365,575689,504,0.4651
202002,77627,"nederland, tx",185050,95,60,32,0,16,10,109.6202532,1780,214869,105,0.1053
202002,77386,"spring, tx",339007,278,50,144,16,88,190,126.08305,2702,405755,468,0.6835
202002,77517,"santa fe, tx",299950,23,71,8,0,12,9,165.2601969,1878,357307,32,0.3913
202002,77365,"porter, tx",274940,274,68,84,16,132,107,121.3948498,2458,311388,381,0.3905
202002,77546,"friendswood, tx",389950,138,48,72,0,44,83,129.2900799,3249,476918,221,0.6014
202002,77379,"spring, tx",314950,293,71,144,8,120,163,103.0778165,3119,363062,456,0.5563
202002,77954,"cuero, tx",159950,31,123,4,0,8,8,105.1851852,1680,233719,39,0.2581
202002,77070,"houston, tx",249050,102,42,56,4,40,64,100.0312695,2618,285392,166,0.6275
202002,77406,"richmond, tx",340050,368,57,108,40,108,174,125.0679717,2934,436037,542,0.4728
202002,77418,"bellville, tx",259950,44,62,16,0,4,18,137.7922576,1938,330785,62,0.4091
202002,77581,"pearland, tx",297550,82,60,48,4,32,68,121.35778,2472,351794,150,0.8293
202002,77006,"houston, tx",630050,165,64,48,0,48,49,250.1691094,2529,838900,214,0.297
202002,77514,"anahuac, tx",247800,53,45,20,0,8,6,138.9482685,1796,274798,59,0.1132
202002,77551,"galveston, tx",210050,161,83,48,0,36,37,168.4017146,1290,265044,198,0.2298
202002,77479,"sugar land, tx",430050,401,77,148,4,92,125,132.8444801,3464,571874,526,0.3117
202002,77433,"cypress, tx",355040,446,45,200,36,156,290,126.4296188,2870,422803,736,0.6502
202002,77407,"richmond, tx",315050,282,58,124,20,52,175,122.4783862,2713,355904,457,0.6206
202002,77338,"humble, tx",192950,96,37,56,4,28,49,101.1410788,1928,197446,145,0.5104
202002,77089,"houston, tx",250050,102,43,52,16,28,57,114.2857143,2178,258825,159,0.5588
202002,77035,"houston, tx",269600,115,77,32,0,32,34,145.6739526,1841,259479,149,0.2957
202002,77493,"katy, tx",310050,423,68,136,84,208,193,128.34566,2567,351712,616,0.4563
202002,77518,"bacliff, tx",229950,26,46,8,0,4,5,107.6022238,2145,269020,31,0.1923
202002,77807,"bryan, tx",459950,108,29,52,0,12,21,207.5378788,2238,742114,129,0.1944
202002,77565,"kemah, tx",595050,59,126,16,0,12,19,217.0677251,2720,730762,78,0.322
202002,77355,"magnolia, tx",394950,128,58,60,4,20,57,140.3609281,2709,545332,185,0.4453
202002,77040,"houston, tx",235050,52,35,28,0,20,28,104.9618321,2456,263081,80,0.5385
202002,77401,"bellaire, tx",960050,147,60,60,0,32,26,283.0188679,3903,1034719,173,0.1769
202002,77435,"east bernard, tx",319050,18,39,4,0,4,3,138.8888889,2251,306441,21,0.1667
202002,77063,"houston, tx",299050,132,61,44,0,24,31,150.3317116,2016,539164,163,0.2348
202002,77071,"houston, tx",179950,56,52,24,4,16,26,86.26641651,2158,189013,82,0.4643
202002,77705,"beaumont, tx",130050,70,37,40,0,12,3,84.9,1845,174021,73,0.0429
202002,77388,"spring, tx",235950,107,34,72,0,32,76,98.78844362,2558,281644,183,0.7103
202002,77011,"houston, tx",239950,33,51,12,0,12,7,160.472973,1446,255100,40,0.2121
202002,77536,"deer park, tx",249950,68,35,36,0,32,42,112.8815629,2138,264028,110,0.6176
202002,77583,"rosharon, tx",282040,392,66,156,60,104,164,119.8527246,2480,306116,556,0.4184
202002,77304,"conroe, tx",290950,285,55,112,4,68,108,124.0016849,2493,376205,393,0.3789
202002,77075,"houston, tx",204950,38,30,24,0,16,29,113.6937847,1740,202557,67,0.7632
202002,77868,"navasota, tx",189950,89,86,24,0,4,18,115.755627,1620,266970,107,0.2022
202002,77091,"houston, tx",254950,93,58,24,4,12,41,142.3873299,1772,235830,134,0.4409
202002,77625,"kountze, tx",229050,28,101,4,0,4,3,116.0714286,1894,248238,31,0.1071
202002,77808,"bryan, tx",366950,104,103,32,0,16,41,156.4373898,2282,475276,145,0.3942
202002,77445,"hempstead, tx",249950,63,80,16,0,4,13,127.5352113,1800,338332,76,0.2063
202002,77494,"katy, tx",385050,496,50,248,16,144,260,122.1317543,3282,443678,756,0.5242
202002,77871,"normangee, tx",189050,37,94,4,0,12,5,99.27797834,1890,213131,42,0.1351
202002,77477,"stafford, tx",249050,34,81,20,0,8,16,109.6052632,2265,252234,50,0.4706
202002,77022,"houston, tx",249950,78,92,24,0,8,22,179.9479434,1521,279395,100,0.2821
202002,77356,"montgomery, tx",325050,402,79,148,8,80,122,132.1656051,2540,489773,524,0.3035
202002,77036,"houston, tx",129950,86,67,28,0,16,20,95.82814446,1476,157151,106,0.2326
202002,77505,"pasadena, tx",284049,44,42,16,0,20,20,115.4781199,2468,300706,64,0.4545
202002,77539,"dickinson, tx",247528,198,59,88,4,52,84,120.4785754,2017,282306,282,0.4242
202002,77078,"houston, tx",150040,17,67,12,0,4,9,107.6923077,1493,157959,26,0.5294
202002,77042,"houston, tx",349950,169,52,76,4,40,38,139.84,2204,555237,207,0.2249
202002,77957,"edna, tx",140050,17,101,12,0,4,7,94.02133466,1818,206903,24,0.4118
202002,77964,"hallettsville, tx",249050,18,120,0,0,4,5,94.44820582,2478,343087,23,0.2778
202002,77707,"beaumont, tx",149050,79,46,28,0,12,10,88.34765998,1809,183569,89,0.1266
202002,77612,"buna, tx",165050,17,47,4,0,0,0,98.62869198,1742,222858,17,0
202002,77968,"inez, tx",415050,13,74,4,0,4,8,155.7019645,2707,452814,21,0.6154
202002,77301,"conroe, tx",236859,89,34,40,0,40,50,115.4694245,2110,268345,139,0.5618
202002,77478,"sugar land, tx",390049,90,62,28,0,32,22,132.1675478,2971,506794,112,0.2444
202002,77092,"houston, tx",299050,98,36,40,4,28,41,173.7361999,1718,283667,139,0.4184
202002,77803,"bryan, tx",170050,116,112,24,0,16,31,119.7237145,1354,196209,147,0.2672
202002,77339,"kingwood, tx",234950,178,42,92,4,68,88,102.7359209,2362,297860,266,0.4944
202002,77480,"sweeny, tx",209950,34,76,8,0,8,11,116.8082524,1648,235519,45,0.3235
202002,77039,"houston, tx",129950,20,56,8,0,0,13,66.09195402,1493,154995,33,0.65
202002,77591,"texas city, tx",225050,60,37,16,0,12,25,117.3701095,1982,204334,85,0.4167
202002,77027,"houston, tx",925050,162,74,52,0,28,35,382.6611716,2792,1404770,197,0.216
202002,77004,"houston, tx",359950,208,71,76,0,40,69,199.4830372,1942,445189,277,0.3317
202002,77422,"brazoria, tx",249950,47,119,4,0,8,15,128.4457478,1720,285344,62,0.3191
202002,77701,"beaumont, tx",89050,20,121,8,0,0,5,50.67567568,2130,124412,25,0.25
202002,77713,"beaumont, tx",295050,89,78,24,0,20,13,119.001804,2337,296203,102,0.1461
202002,77351,"livingston, tx",229550,189,114,72,4,28,41,127.7777778,1800,320535,230,0.2169
202002,77801,"bryan, tx",185050,51,93,12,0,4,13,127.7134951,1400,227292,64,0.2549
202002,77384,"conroe, tx",395050,148,65,60,4,24,59,140.4494382,2873,463474,207,0.3986
202002,77024,"houston, tx",1270050,327,86,104,0,52,68,319.9268739,3844,1835070,395,0.208
202002,77030,"houston, tx",339750,73,39,32,0,20,17,211.3267117,1250,579636,90,0.2329
202002,77072,"houston, tx",139950,65,37,32,0,16,37,96.98113208,1519,150194,102,0.5692
202002,77320,"huntsville, tx",172182,80,114,24,0,16,31,119.6172249,1677,219627,111,0.3875
202002,77833,"brenham, tx",289050,76,84,32,0,12,34,136.2413528,1998,387193,110,0.4474
202002,77469,"richmond, tx",285040,366,71,148,36,120,195,117.6115802,2551,342206,561,0.5328
202002,77640,"port arthur, tx",135050,61,36,28,0,8,4,98.21428571,1450,171767,65,0.0656
202001,77983,"seadrift, tx",150050,29,136.5,0,0,4,5,182.7033219,1175,228016,34,0.1724
202001,77379,"spring, tx",318950,312,76,100,0,108,131,102.3538268,3204,371237,443,0.4199
202001,77099,"houston, tx",153000,42,48,16,0,4,22,85.86839393,1597.5,137663,64,0.5238
202001,77450,"katy, tx",299950,181,61.5,84,0,60,63,112.1924372,2920,357685,244,0.3481
202001,77054,"houston, tx",221300,96,72.5,24,0,8,30,172.9713604,1385,224064,126,0.3125
202001,77382,"spring, tx",630050,180,82,60,4,28,37,157.5776849,3880,1160747,217,0.2056
202001,77625,"kountze, tx",215050,31,83.5,4,0,8,4,118.6605666,1866,248190,35,0.129
202001,77586,"seabrook, tx",311500,103,84,40,0,28,26,119.4815715,2746,438257,129,0.2524
202001,77077,"houston, tx",349999.5,227,86.5,76,4,68,59,143.3278366,2518,426047,286,0.2599
202001,77511,"alvin, tx",251540,120,72.5,52,4,48,56,116.4741258,2254,294500,176,0.4667
202001,77657,"lumberton, tx",299950,103,73.5,20,0,24,5,121.3089261,2300,312440,108,0.0485
202001,77039,"houston, tx",145050,24,76.5,4,0,0,5,88.22952428,1558,158030,29,0.2083
202001,77072,"houston, tx",160925,72,38.5,48,0,16,26,98.43986245,1503,152856,98,0.3611
202001,77477,"stafford, tx",245050,33,68.5,8,0,8,11,112.0755926,2187.5,257229,44,0.3333
202001,77632,"orange, tx",194050,91,85.5,16,0,32,3,94.73697607,2056,213707,94,0.033
202001,77003,"houston, tx",377995,94,64,24,0,12,25,197.2221718,2017,382944,119,0.266
202001,77046,"houston, tx",343550,17,76,8,0,0,0,240.0853493,1324.5,379091,17,0
202001,77346,"humble, tx",269750,439,61.5,180,52,136,124,113.866513,2579.5,320934,563,0.2825
202001,77336,"huffman, tx",249950,85,94.5,20,0,16,24,126.3772659,2157.5,294442,109,0.2824
202001,77627,"nederland, tx",185050,106,65.5,44,0,16,4,108.7010566,1780,213555,110,0.0377
202001,77968,"inez, tx",415050,15,90.5,4,0,4,2,154.0041038,2872,460174,17,0.1333
202001,77489,"missouri city, tx",186000,66,35,32,0,36,34,98.71820217,1779,188169,100,0.5152
202001,77096,"houston, tx",390050,209,78,60,0,56,24,170.3760568,2333,444443,233,0.1148
202001,77551,"galveston, tx",215050,152,102,44,0,28,32,170.9299322,1310,285478,184,0.2105
202001,77545,"fresno, tx",218880,56,47.5,28,0,20,29,93.6401668,2394.5,260958,85,0.5179
202001,77807,"bryan, tx",308350,72,110,44,0,8,10,155.4926834,2175.5,556810,82,0.1389
202001,77302,"conroe, tx",304544.5,107,65.5,24,4,32,23,116.0962583,2700.5,338081,130,0.215
202001,77380,"spring, tx",537050,131,66.5,40,0,32,25,168.0187874,2980,801366,156,0.1908
202001,77061,"houston, tx",215050,44,89.5,12,0,8,8,116,1926,218028,52,0.1818
202001,77068,"houston, tx",260050,59,68,24,0,12,21,89.95127436,3107,341449,80,0.3559
202001,77414,"bay city, tx",199950,153,125,20,0,24,19,109.8600397,1722,216019,172,0.1242
202001,77356,"montgomery, tx",338050,401,80,112,0,84,93,133.6291695,2577.5,487049,494,0.2319
202001,77306,"conroe, tx",211411.5,20,88.5,4,0,4,8,125.5962766,1721.5,216549,28,0.4
202001,77014,"houston, tx",218513,37,81.5,16,0,8,21,93.57581872,2172,204083,58,0.5676
202001,77372,"splendora, tx",228343,54,53,16,0,8,22,129.911707,1877,261473,76,0.4074
202001,77901,"victoria, tx",137500,107,67.5,52,0,32,30,87.40689557,1535,162557,137,0.2804
202001,77365,"porter, tx",283980,277,75.5,84,28,100,104,121.0611735,2528.5,315406,381,0.3755
202001,77301,"conroe, tx",251910,83,39.5,48,0,12,26,112.5363622,2150.5,272533,109,0.3133
202001,77515,"angleton, tx",243950,125,76,44,0,32,45,131.2089895,1880.5,278032,170,0.36
202001,77386,"spring, tx",317545,282,61.5,92,12,92,130,121.9435152,2687.5,401289,412,0.461
202001,77433,"cypress, tx",360045,438,53.5,188,32,140,188,127.9777509,2877,416279,626,0.4292
202001,77078,"houston, tx",158050,15,60,4,0,4,5,104.4848485,1493,167089,20,0.3333
202001,77803,"bryan, tx",169950,121,94,20,0,12,21,120,1353,190461,142,0.1736
202001,77006,"houston, tx",637550,162,87.5,60,0,36,47,250.9605286,2528,849612,209,0.2901
202001,77565,"kemah, tx",610050,58,104.5,4,0,12,12,227.7319133,2759.5,765697,70,0.2069
202001,77498,"sugar land, tx",305050,137,68,40,0,32,44,114.4965649,2728,364619,181,0.3212
202001,77040,"houston, tx",245050,49,60,28,0,12,29,104.2632067,2468.5,269601,78,0.5918
202001,77360,"onalaska, tx",204300,77,124,16,0,16,10,133.1811263,1608,246808,87,0.1299
202001,77480,"sweeny, tx",209000,37,101.5,4,0,4,10,106.4889595,1689,209722,47,0.2703
202001,77879,"somerville, tx",137550,31,157.5,8,0,8,12,119.6869013,1152,784476,43,0.3871
202001,77027,"houston, tx",932300,161,83.5,52,0,20,18,388.605836,2725,1428194,179,0.1118
202001,77320,"huntsville, tx",165844,91,89.5,8,0,20,25,119.91434,1658.5,212339,116,0.2747
202001,77954,"cuero, tx",175050,34,118.5,0,0,4,12,106.3617021,1792,239720,46,0.3529
202001,77304,"conroe, tx",289999.5,280,73,88,32,48,86,123.649865,2571,374656,366,0.3071
202001,77422,"brazoria, tx",212500,53,116,8,0,4,18,120.8413926,1710,263514,71,0.3396
202001,77833,"brenham, tx",275000,82,85,12,0,20,20,138.4359956,1996,381307,102,0.2439
202001,77067,"houston, tx",174050,17,27.5,12,0,4,13,95.82598471,1844.5,178066,30,0.7647
202001,77856,"franklin, tx",375050,42,115.5,4,0,0,4,223.7984289,1891,427307,46,0.0952
202001,77573,"league city, tx",342050,258,66.5,100,4,68,114,122.117054,2851,416810,372,0.4419
202001,77430,"damon, tx",226000,13,83.5,0,0,0,3,136.9240349,1648,249163,16,0.2308
202001,77065,"houston, tx",246300,35,65,12,0,8,23,101.0434746,2552,277566,58,0.6571
202001,77651,"port neches, tx",244300,52,58,12,0,8,6,118.7248322,1934,246371,58,0.1154
202001,77478,"sugar land, tx",366550,82,81.5,32,0,24,16,131.2157776,2886,511959,98,0.1951
202001,77396,"humble, tx",245050,154,56.5,48,0,36,53,108.7317384,2461.5,305349,207,0.3442
202001,77650,"port bolivar, tx",349543.5,278,128.5,64,0,20,18,224.756691,1522,383888,296,0.0647
202001,77318,"willis, tx",269550,146,89,32,12,36,35,128.7189955,2154.5,349287,181,0.2397
202001,77611,"bridge city, tx",199050,78,97,8,0,12,7,103.7739007,1812,215309,85,0.0897
202001,77059,"houston, tx",439750,77,89.5,20,0,20,29,144.4280322,2986,463702,106,0.3766
202001,77494,"katy, tx",386825.5,517,67.5,192,16,184,172,122.1046196,3297.5,443762,689,0.3327
202001,77461,"needville, tx",312050,22,77.5,8,0,0,10,142.755226,2184,547072,32,0.4545
202001,77056,"houston, tx",750050,250,90.5,60,0,40,24,283.9215269,2780.5,1260344,274,0.096
202001,77047,"houston, tx",199799.5,40,38.5,32,0,12,29,102.7614872,2007,208829,69,0.725
202001,77864,"madisonville, tx",317050,22,139.5,4,0,0,5,117.0365646,2100,316490,27,0.2273
202001,77328,"cleveland, tx",234550,31,111.5,12,0,4,9,136.5257446,1630,259919,40,0.2903
202001,77025,"houston, tx",444050,162,87,28,0,28,34,194.0363431,2249.5,642608,196,0.2099
202001,77484,"waller, tx",464500,34,102,8,0,8,5,165.4452767,2244,446426,39,0.1471
202001,77536,"deer park, tx",244050,58,46.5,28,0,28,30,115.4853253,2172.5,273100,88,0.5172
202001,77845,"college station, tx",335000,484,83.5,180,0,64,132,147.9207699,2264,394571,616,0.2727
202001,77385,"conroe, tx",294950,143,77,48,8,48,53,121.388543,2357,311893,196,0.3706
202001,77503,"pasadena, tx",172450,22,53,8,0,8,12,115.7929839,1521,208568,34,0.5455
202001,77659,"sour lake, tx",249950,36,101.5,8,0,8,0,114.2857143,2328,260736,36,0
202001,77055,"houston, tx",575550,261,70,92,4,52,51,224.7024986,2530,671292,312,0.1954
202001,77009,"houston, tx",389950,226,84.5,80,0,40,53,232.1827739,1745,480359,279,0.2345
202001,77057,"houston, tx",327000,273,88,100,0,56,34,168.9121554,1873.5,533034,307,0.1245
202001,77075,"houston, tx",209500,37,51,24,0,12,25,111.3763644,1861.5,215041,62,0.6757
202001,77388,"spring, tx",235450,99,64.5,44,0,24,46,94.64248238,2558,277802,145,0.4646
202001,77081,"houston, tx",450050,27,69,4,0,4,3,178.5135347,2166.5,464422,30,0.1111
202001,77401,"bellaire, tx",944500,135,99.5,44,0,24,15,269.4368121,3903,1007644,150,0.1111
202001,77384,"conroe, tx",395000,145,64.5,48,4,28,40,141.4670056,2895,472045,185,0.2759
202001,77523,"baytown, tx",330049,154,81.5,36,24,28,40,127.563481,2498,339335,194,0.2597
202001,77705,"beaumont, tx",139800,60,61.5,20,0,12,4,73.87934084,1908,175610,64,0.0667
202001,77642,"port arthur, tx",185050,60,94.5,12,0,8,6,85.73293547,2312,202193,66,0.1
202001,77058,"houston, tx",275300,56,83.5,28,0,20,21,124.9819159,2202,296241,77,0.375
202001,77802,"bryan, tx",251250,119,92,32,0,24,30,120.210136,2054,286829,149,0.2521
202001,77662,"vidor, tx",135050,118,71,40,0,28,9,89.75732192,1660,147048,127,0.0763
202001,77619,"groves, tx",150000,59,85.5,12,0,8,5,89.67684022,1777,156173,64,0.0847
202001,77016,"houston, tx",157550,43,56.5,16,0,8,29,114.8712901,1362,160742,72,0.6744
202001,77031,"houston, tx",188938,13,64,4,0,4,7,111.4204269,1767.5,249465,20,0.5385
202001,77018,"houston, tx",399050,226,84,108,4,32,76,210.3299911,1897.5,564830,302,0.3363
202001,77418,"bellville, tx",256550,62,151.5,4,0,12,10,148.4468846,1886.5,447470,72,0.1613
202001,77381,"spring, tx",452500,129,67.5,48,0,40,53,150.2109002,3266,703176,182,0.4109
202001,77051,"houston, tx",202050,66,58,28,0,12,26,120.8642447,1600,190517,92,0.3939
202001,77514,"anahuac, tx",248685,37,42.5,16,0,8,1,143.579398,1594,254015,38,0.027
202001,77340,"huntsville, tx",249950,75,86.5,20,0,12,21,123.9652326,2186,330683,96,0.28
202001,77086,"houston, tx",169950,23,51.5,16,0,4,15,105.6353872,1655.5,203147,38,0.6522
