Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
76464,"$25,000 under $50,000",40,0,0,0,787,76
76464,"$50,000 under $75,000",40,0,0,0,1945,590
76464,"$75,000 under $100,000",0,0,0,0,0,0
76464,"$100,000 under $200,000",20,0,0,0,2520,0
76464,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76470,,1120,145,224,564,27744,4168
76470,"$1 under $25,000",540,0,0,110,1225,119
76470,"$25,000 under $50,000",280,38,0,0,4644,486
76470,"$50,000 under $75,000",150,0,0,137,5566,651
76470,"$75,000 under $100,000",80,107,224,0,4708,562
76470,"$100,000 under $200,000",70,0,0,317,11601,2350
76470,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76471,,600,142,218,514,18158,2669
76471,"$1 under $25,000",260,0,0,0,523,53
76471,"$25,000 under $50,000",150,58,0,219,2510,250
76471,"$50,000 under $75,000",80,0,0,0,3363,389
76471,"$75,000 under $100,000",50,0,218,0,2856,378
76471,"$100,000 under $200,000",60,84,0,295,8906,1599
76471,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76472,,640,297,510,467,25804,4439
76472,"$1 under $25,000",230,0,0,0,518,49
76472,"$25,000 under $50,000",140,0,0,0,2511,253
76472,"$50,000 under $75,000",120,124,221,189,4660,547
76472,"$75,000 under $100,000",60,0,0,0,3567,451
76472,"$100,000 under $200,000",90,173,289,278,14548,3139
76472,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76474,,120,0,0,0,4721,644
76474,"$1 under $25,000",40,0,0,0,0,0
76474,"$25,000 under $50,000",30,0,0,0,670,169
76474,"$50,000 under $75,000",20,0,0,0,880,0
76474,"$75,000 under $100,000",30,0,0,0,3171,475
76474,"$100,000 under $200,000",0,0,0,0,0,0
76474,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76475,,430,461,421,308,20592,3939
76475,"$1 under $25,000",160,0,0,0,344,32
76475,"$25,000 under $50,000",120,0,0,89,1980,214
76475,"$50,000 under $75,000",60,88,0,0,2099,239
76475,"$75,000 under $100,000",40,0,0,0,2491,327
76475,"$100,000 under $200,000",50,373,421,219,13678,3127
76475,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76476,,1140,850,1717,1265,48081,7869
76476,"$1 under $25,000",390,0,0,0,932,87
76476,"$25,000 under $50,000",230,107,193,129,3876,376
76476,"$50,000 under $75,000",170,117,260,140,6574,755
76476,"$75,000 under $100,000",130,128,265,165,8041,1036
76476,"$100,000 under $200,000",180,341,672,579,17983,2923
76476,"$200,000 or more",40,157,327,252,10675,2692
,,,,,,,
76483,,460,115,0,491,30293,7696
76483,"$1 under $25,000",180,0,0,0,392,35
76483,"$25,000 under $50,000",100,65,0,140,1668,171
76483,"$50,000 under $75,000",60,0,0,0,2606,315
76483,"$75,000 under $100,000",50,0,0,0,2768,353
76483,"$100,000 under $200,000",50,50,0,351,4802,859
76483,"$200,000 or more",20,0,0,0,18057,5963
,,,,,,,
76484,,380,167,300,234,15469,2540
76484,"$1 under $25,000",120,0,0,0,213,21
76484,"$25,000 under $50,000",90,0,0,137,1355,133
76484,"$50,000 under $75,000",70,76,0,0,2654,304
76484,"$75,000 under $100,000",40,0,300,0,2641,356
76484,"$100,000 under $200,000",60,91,0,97,8606,1726
76484,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76486,,530,142,224,249,18108,2436
76486,"$1 under $25,000",190,0,0,83,367,31
76486,"$25,000 under $50,000",130,0,0,0,2196,224
76486,"$50,000 under $75,000",70,0,0,0,2780,325
76486,"$75,000 under $100,000",70,142,224,166,4157,558
76486,"$100,000 under $200,000",70,0,0,0,8608,1298
76486,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76487,,1010,797,1515,787,42597,7280
76487,"$1 under $25,000",350,0,167,68,747,72
76487,"$25,000 under $50,000",210,97,0,0,3725,390
76487,"$50,000 under $75,000",160,129,251,101,5935,701
76487,"$75,000 under $100,000",140,138,320,153,8689,1127
76487,"$100,000 under $200,000",110,253,474,255,10918,1775
76487,"$200,000 or more",40,180,303,210,12583,3215
,,,,,,,
76491,,170,0,0,0,5402,753
76491,"$1 under $25,000",70,0,0,0,143,15
76491,"$25,000 under $50,000",40,0,0,0,722,77
76491,"$50,000 under $75,000",40,0,0,0,2149,661
76491,"$75,000 under $100,000",0,0,0,0,0,0
76491,"$100,000 under $200,000",20,0,0,0,2388,0
76491,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76501,,7080,2178,3333,4272,179038,27962
76501,"$1 under $25,000",3370,91,169,107,6954,603
76501,"$25,000 under $50,000",1910,266,449,356,33210,3359
76501,"$50,000 under $75,000",850,375,622,704,33336,3973
76501,"$75,000 under $100,000",430,356,551,629,26747,3505
76501,"$100,000 under $200,000",440,754,1213,1220,45849,7578
76501,"$200,000 or more",80,336,329,1256,32942,8944
,,,,,,,
76502,,16400,17570,22335,23227,785321,138270
76502,"$1 under $25,000",5050,574,730,488,13266,1176
76502,"$25,000 under $50,000",3950,1835,2636,1525,75680,7688
76502,"$50,000 under $75,000",2720,2611,3664,2688,109276,13176
76502,"$75,000 under $100,000",1840,2701,3953,2963,112122,14323
76502,"$100,000 under $200,000",2150,5407,7097,6837,222602,36774
76502,"$200,000 or more",690,4442,4255,8726,252375,65133
,,,,,,,
76504,,9930,2231,3076,3556,206999,28802
76504,"$1 under $25,000",4860,162,239,132,13156,1151
76504,"$25,000 under $50,000",3030,371,595,574,54501,5505
76504,"$50,000 under $75,000",1070,436,653,613,43233,5423
76504,"$75,000 under $100,000",470,342,527,480,29271,3884
76504,"$100,000 under $200,000",420,613,751,1181,43274,7366
76504,"$200,000 or more",80,307,311,576,23564,5473
,,,,,,,
76511,,880,161,335,282,24593,3507
76511,"$1 under $25,000",350,0,0,0,615,54
76511,"$25,000 under $50,000",270,0,0,0,4907,481
76511,"$50,000 under $75,000",120,73,168,105,4514,522
76511,"$75,000 under $100,000",70,0,0,0,4525,573
76511,"$100,000 under $200,000",70,88,167,177,10032,1877
76511,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76513,,15650,16615,20798,19393,705332,130739
76513,"$1 under $25,000",5780,479,583,307,14018,1260
76513,"$25,000 under $50,000",3730,1313,1937,1043,66453,6603
76513,"$50,000 under $75,000",2160,1813,2610,1651,85044,10221
76513,"$75,000 under $100,000",1400,2239,3089,2080,85126,10876
76513,"$100,000 under $200,000",1930,5852,7809,6352,200834,33579
76513,"$200,000 or more",650,4919,4770,7960,253857,68200
,,,,,,,
76518,,520,99,248,169,12577,1720
76518,"$1 under $25,000",220,0,0,0,496,48
76518,"$25,000 under $50,000",160,0,0,0,2575,247
76518,"$50,000 under $75,000",60,99,248,169,2271,280
76518,"$75,000 under $100,000",40,0,0,0,2187,266
76518,"$100,000 under $200,000",40,0,0,0,5048,879
76518,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76519,,230,0,0,0,6502,823
76519,"$1 under $25,000",80,0,0,0,199,16
76519,"$25,000 under $50,000",60,0,0,0,973,101
76519,"$50,000 under $75,000",40,0,0,0,1512,144
76519,"$75,000 under $100,000",30,0,0,0,1711,229
76519,"$100,000 under $200,000",20,0,0,0,2107,333
76519,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76520,,3280,840,1164,1480,85176,12309
76520,"$1 under $25,000",1520,43,98,71,2917,261
76520,"$25,000 under $50,000",810,104,171,149,13249,1250
76520,"$50,000 under $75,000",410,136,139,219,15965,1849
76520,"$75,000 under $100,000",240,119,211,281,14585,1846
76520,"$100,000 under $200,000",260,286,545,517,26342,4226
76520,"$200,000 or more",40,152,0,243,12118,2877
,,,,,,,
76522,,16330,6615,10275,8362,395018,51831
76522,"$1 under $25,000",6620,350,624,245,16079,1473
76522,"$25,000 under $50,000",4970,1178,1948,1197,82669,7821
76522,"$50,000 under $75,000",2320,1423,2334,1864,89226,10242
76522,"$75,000 under $100,000",1250,1196,1922,1498,76665,9663
76522,"$100,000 under $200,000",1070,2035,2998,2930,107608,17596
76522,"$200,000 or more",100,433,449,628,22771,5036
,,,,,,,
76524,,1250,449,749,512,37676,5449
76524,"$1 under $25,000",480,68,112,61,1174,104
76524,"$25,000 under $50,000",330,0,0,0,5559,533
76524,"$50,000 under $75,000",190,91,199,126,7575,923
76524,"$75,000 under $100,000",120,112,183,89,7446,962
76524,"$100,000 under $200,000",130,178,255,236,15922,2927
76524,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76525,,430,60,0,66,10022,1293
76525,"$1 under $25,000",200,0,0,0,377,34
76525,"$25,000 under $50,000",120,60,0,66,1991,190
76525,"$50,000 under $75,000",50,0,0,0,2192,253
76525,"$75,000 under $100,000",40,0,0,0,2202,276
76525,"$100,000 under $200,000",20,0,0,0,3260,540
76525,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76527,,1800,1179,2265,1297,62952,9900
76527,"$1 under $25,000",660,0,0,0,1577,149
76527,"$25,000 under $50,000",480,202,409,133,8212,812
76527,"$50,000 under $75,000",270,189,401,152,10855,1317
76527,"$75,000 under $100,000",170,167,359,216,10343,1312
76527,"$100,000 under $200,000",190,621,1096,796,19327,3189
76527,"$200,000 or more",30,0,0,0,12638,3121
,,,,,,,
76528,,6750,2134,3957,3855,213554,32426
76528,"$1 under $25,000",2560,92,142,113,6458,597
76528,"$25,000 under $50,000",1910,288,609,440,34182,3489
76528,"$50,000 under $75,000",1030,351,647,471,41390,4876
76528,"$75,000 under $100,000",620,398,754,716,37988,4779
76528,"$100,000 under $200,000",530,701,1339,1045,54193,8666
76528,"$200,000 or more",100,304,466,1070,39343,10019
,,,,,,,
76530,,1170,660,990,563,39048,5745
76530,"$1 under $25,000",440,0,150,0,1177,109
76530,"$25,000 under $50,000",310,131,0,115,6104,651
76530,"$50,000 under $75,000",160,83,152,0,6500,821
76530,"$75,000 under $100,000",110,116,193,140,6623,847
76530,"$100,000 under $200,000",150,330,495,308,18644,3317
76530,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76531,,2040,1005,1056,1738,93916,20817
76531,"$1 under $25,000",850,61,0,75,1831,166
76531,"$25,000 under $50,000",510,113,168,185,9190,950
76531,"$50,000 under $75,000",270,91,110,134,10790,1248
76531,"$75,000 under $100,000",180,118,126,194,11215,1437
76531,"$100,000 under $200,000",170,295,354,490,16761,2634
76531,"$200,000 or more",60,327,298,660,44129,14382
,,,,,,,
76534,,1090,531,1012,952,43466,7382
76534,"$1 under $25,000",380,0,0,0,782,68
76534,"$25,000 under $50,000",280,53,0,72,4677,470
76534,"$50,000 under $75,000",150,90,234,116,5791,657
76534,"$75,000 under $100,000",120,89,198,132,7521,957
76534,"$100,000 under $200,000",130,200,580,395,13204,2104
76534,"$200,000 or more",30,99,0,237,11491,3126
,,,,,,,
76537,,2730,2076,3389,1316,85621,12430
76537,"$1 under $25,000",880,151,215,48,2179,191
76537,"$25,000 under $50,000",820,478,808,180,14684,1454
76537,"$50,000 under $75,000",490,449,708,244,18227,2030
76537,"$75,000 under $100,000",270,313,531,207,15877,1946
76537,"$100,000 under $200,000",240,547,883,417,24076,3879
76537,"$200,000 or more",30,138,244,220,10578,2930
,,,,,,,
76538,,310,99,139,131,12431,1903
76538,"$1 under $25,000",110,0,0,0,235,24
76538,"$25,000 under $50,000",80,0,139,0,1273,132
76538,"$50,000 under $75,000",50,99,0,131,1865,196
76538,"$75,000 under $100,000",30,0,0,0,1983,217
76538,"$100,000 under $200,000",40,0,0,0,7075,1334
76538,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76539,,3580,2316,4438,2503,127356,18427
76539,"$1 under $25,000",1150,115,238,109,2546,237
76539,"$25,000 under $50,000",870,280,609,268,15311,1554
76539,"$50,000 under $75,000",620,440,882,486,24002,2810
76539,"$75,000 under $100,000",400,419,742,344,25497,3367
76539,"$100,000 under $200,000",490,900,1967,1045,49288,8170
76539,"$200,000 or more",50,162,0,251,10712,2289
,,,,,,,
76541,,7750,665,1034,1923,102817,12615
76541,"$1 under $25,000",4640,82,136,145,10227,927
76541,"$25,000 under $50,000",2170,117,235,345,34637,3420
76541,"$50,000 under $75,000",560,127,224,354,21865,2757
76541,"$75,000 under $100,000",220,126,186,385,13562,1898
76541,"$100,000 under $200,000",130,213,253,694,13221,2245
76541,"$200,000 or more",30,0,0,0,9305,1368
,,,,,,,
76542,,19780,12893,22915,15152,522971,69662
76542,"$1 under $25,000",7530,834,1591,565,18504,1636
76542,"$25,000 under $50,000",5670,2726,4937,2419,94990,8757
76542,"$50,000 under $75,000",3150,3189,5622,3221,120389,13548
76542,"$75,000 under $100,000",1780,2540,4775,2997,106844,13475
76542,"$100,000 under $200,000",1530,3204,5448,4840,148669,23985
76542,"$200,000 or more",120,400,542,1110,33575,8261
,,,,,,,
76543,,12920,2535,4069,5583,226060,29571
76543,"$1 under $25,000",6500,204,402,320,15573,1349
76543,"$25,000 under $50,000",4070,547,1066,1142,65288,6126
76543,"$50,000 under $75,000",1310,418,836,1034,52265,6349
76543,"$75,000 under $100,000",590,385,609,988,36247,4956
76543,"$100,000 under $200,000",390,533,954,1285,39172,6623
76543,"$200,000 or more",60,448,202,814,17515,4168
,,,,,,,
76544,,9080,275,781,675,100769,9296
76544,"$1 under $25,000",4710,0,0,78,20450,2046
76544,"$25,000 under $50,000",3460,76,232,158,36631,2481
76544,"$50,000 under $75,000",590,121,194,117,19360,1460
76544,"$75,000 under $100,000",190,0,172,154,10711,1143
76544,"$100,000 under $200,000",130,78,183,168,13617,2166
76544,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76548,,12090,11764,18410,12369,433789,65979
76548,"$1 under $25,000",4440,506,970,328,10734,964
76548,"$25,000 under $50,000",2830,1256,2222,1102,47585,4505
76548,"$50,000 under $75,000",1700,2008,3429,1624,64640,7281
76548,"$75,000 under $100,000",1280,2342,3502,2090,77037,9725
76548,"$100,000 under $200,000",1590,4443,6835,5198,161361,26480
76548,"$200,000 or more",250,1209,1452,2027,72432,17024
,,,,,,,
76549,,20230,7376,14153,9553,418589,51812
76549,"$1 under $25,000",8450,584,1243,448,20798,1773
76549,"$25,000 under $50,000",6680,1973,3723,2147,105197,9147
76549,"$50,000 under $75,000",2870,1725,3361,2180,106959,11570
76549,"$75,000 under $100,000",1270,1216,2393,1873,77008,9868
76549,"$100,000 under $200,000",880,1541,2962,2317,84507,13549
76549,"$200,000 or more",80,337,471,588,24120,5905
,,,,,,,
76550,,5270,3470,4096,5172,191633,32558
76550,"$1 under $25,000",2050,198,198,150,4911,453
76550,"$25,000 under $50,000",1380,481,488,379,23995,2423
76550,"$50,000 under $75,000",760,519,613,505,29510,3494
76550,"$75,000 under $100,000",470,470,666,498,28944,3686
76550,"$100,000 under $200,000",470,1087,1389,1280,47660,7796
76550,"$200,000 or more",140,715,742,2360,56613,14706
,,,,,,,
76554,,960,245,434,385,28485,4154
76554,"$1 under $25,000",350,0,0,62,844,75
76554,"$25,000 under $50,000",270,0,0,0,4403,405
76554,"$50,000 under $75,000",160,77,222,193,6286,726
76554,"$75,000 under $100,000",90,48,0,0,5675,714
76554,"$100,000 under $200,000",90,120,212,130,11277,2234
76554,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76556,,600,173,489,266,21701,3310
76556,"$1 under $25,000",230,0,0,0,494,46
76556,"$25,000 under $50,000",140,0,0,0,2340,236
76556,"$50,000 under $75,000",90,107,295,109,3362,391
76556,"$75,000 under $100,000",60,0,0,0,3717,465
76556,"$100,000 under $200,000",80,66,194,157,11788,2172
76556,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76557,,2140,908,1688,1278,64524,9295
76557,"$1 under $25,000",820,0,0,0,1608,142
76557,"$25,000 under $50,000",570,152,301,157,9834,995
76557,"$50,000 under $75,000",320,163,326,226,12549,1475
76557,"$75,000 under $100,000",200,160,333,196,12161,1520
76557,"$100,000 under $200,000",200,303,728,394,19715,3094
76557,"$200,000 or more",30,130,0,305,8657,2069
,,,,,,,
76559,,2200,1720,3113,1829,73783,11409
76559,"$1 under $25,000",800,72,141,0,1902,174
76559,"$25,000 under $50,000",600,158,292,140,10290,975
76559,"$50,000 under $75,000",340,257,522,313,12715,1440
76559,"$75,000 under $100,000",190,264,522,268,11700,1536
76559,"$100,000 under $200,000",220,688,1279,652,21968,3600
76559,"$200,000 or more",50,281,357,456,15208,3684
,,,,,,,
76561,,440,74,200,94,12868,1736
76561,"$1 under $25,000",180,0,0,0,504,47
76561,"$25,000 under $50,000",110,0,0,0,2192,240
76561,"$50,000 under $75,000",70,0,0,94,2998,373
76561,"$75,000 under $100,000",40,74,200,0,2610,317
76561,"$100,000 under $200,000",40,0,0,0,4564,759
76561,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76566,,130,0,0,0,4033,548
76566,"$1 under $25,000",50,0,0,0,0,0
76566,"$25,000 under $50,000",40,0,0,0,670,55
76566,"$50,000 under $75,000",20,0,0,0,981,116
76566,"$75,000 under $100,000",0,0,0,0,0,0
76566,"$100,000 under $200,000",20,0,0,0,2382,377
76566,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76567,,3740,1361,2043,2134,134286,23194
76567,"$1 under $25,000",1570,65,129,75,3449,319
76567,"$25,000 under $50,000",890,154,277,253,16287,1694
76567,"$50,000 under $75,000",510,191,297,271,20717,2511
76567,"$75,000 under $100,000",350,228,374,375,21581,2851
76567,"$100,000 under $200,000",350,480,707,602,36560,6067
76567,"$200,000 or more",70,243,259,558,35692,9752
,,,,,,,
76569,,1120,396,709,605,33196,4555
76569,"$1 under $25,000",430,0,0,0,978,94
76569,"$25,000 under $50,000",300,58,220,81,5149,494
76569,"$50,000 under $75,000",170,65,0,75,6809,736
76569,"$75,000 under $100,000",100,89,168,101,6081,754
76569,"$100,000 under $200,000",120,184,321,348,14179,2477
76569,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76570,,1010,139,240,346,30126,4699
76570,"$1 under $25,000",450,0,85,0,904,81
76570,"$25,000 under $50,000",250,0,0,0,4384,446
76570,"$50,000 under $75,000",130,83,0,200,5210,628
76570,"$75,000 under $100,000",80,0,155,0,5196,664
76570,"$100,000 under $200,000",100,56,0,146,14432,2880
76570,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76571,,3350,5714,8129,7909,227836,45058
76571,"$1 under $25,000",920,160,261,115,1980,173
76571,"$25,000 under $50,000",620,367,462,428,10726,1070
76571,"$50,000 under $75,000",440,504,858,472,17351,2090
76571,"$75,000 under $100,000",420,772,1287,693,25571,3237
76571,"$100,000 under $200,000",690,2143,3339,2283,72819,12021
76571,"$200,000 or more",260,1768,1922,3918,99389,26467
,,,,,,,
76574,,8190,4973,7019,3769,256066,38783
76574,"$1 under $25,000",3210,299,423,183,8021,757
76574,"$25,000 under $50,000",2290,719,1094,374,40683,4083
76574,"$50,000 under $75,000",1120,915,1344,535,44555,5415
76574,"$75,000 under $100,000",720,864,1271,546,44521,5805
76574,"$100,000 under $200,000",730,1661,2330,1565,75291,12266
76574,"$200,000 or more",120,515,557,566,42995,10457
,,,,,,,
76577,,1340,702,1384,676,50151,7714
76577,"$1 under $25,000",450,0,128,0,1143,108
76577,"$25,000 under $50,000",360,81,0,94,6724,695
76577,"$50,000 under $75,000",180,116,200,70,7399,882
76577,"$75,000 under $100,000",150,150,285,148,9011,1125
76577,"$100,000 under $200,000",170,355,771,364,16871,2742
76577,"$200,000 or more",30,0,0,0,9003,2162
,,,,,,,
76578,,750,339,577,258,24059,3602
76578,"$1 under $25,000",300,77,0,0,622,56
76578,"$25,000 under $50,000",190,0,0,106,3462,357
76578,"$50,000 under $75,000",100,78,274,0,4114,502
76578,"$75,000 under $100,000",70,0,0,0,4368,523
76578,"$100,000 under $200,000",90,184,303,152,11493,2164
76578,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76579,,2080,794,1480,1255,64208,9273
76579,"$1 under $25,000",770,0,0,0,1770,162
76579,"$25,000 under $50,000",570,144,250,147,9664,908
76579,"$50,000 under $75,000",320,172,302,210,12660,1433
76579,"$75,000 under $100,000",200,130,280,102,12314,1518
76579,"$100,000 under $200,000",190,239,648,432,18752,3056
76579,"$200,000 or more",30,109,0,364,9048,2196
,,,,,,,
76621,,490,161,235,160,18115,2787
76621,"$1 under $25,000",180,0,0,0,370,38
76621,"$25,000 under $50,000",120,65,0,0,2169,211
76621,"$50,000 under $75,000",70,0,0,0,3051,373
76621,"$75,000 under $100,000",60,0,235,0,3801,455
76621,"$100,000 under $200,000",60,96,0,160,8724,1710
76621,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76622,,440,99,155,0,12817,1776
76622,"$1 under $25,000",160,0,0,0,379,40
76622,"$25,000 under $50,000",120,0,0,0,2007,193
76622,"$50,000 under $75,000",70,99,155,0,2828,321
76622,"$75,000 under $100,000",50,0,0,0,3210,427
76622,"$100,000 under $200,000",40,0,0,0,4393,795
76622,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76624,,1060,375,678,659,32584,4575
76624,"$1 under $25,000",400,0,0,0,993,89
76624,"$25,000 under $50,000",300,84,153,191,5495,558
76624,"$50,000 under $75,000",140,56,242,0,5921,736
76624,"$75,000 under $100,000",100,79,0,161,6284,828
76624,"$100,000 under $200,000",120,156,283,307,13891,2364
76624,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76626,,670,267,539,469,22134,3135
76626,"$1 under $25,000",220,0,0,0,455,43
76626,"$25,000 under $50,000",170,0,0,0,3061,303
76626,"$50,000 under $75,000",130,130,274,183,5027,595
76626,"$75,000 under $100,000",60,0,0,0,3628,448
76626,"$100,000 under $200,000",90,137,265,286,9963,1746
76626,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76627,,620,183,382,124,19432,2767
