Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,date
78613.0,"$25,000 under $50,000",6750,6221,5714,2465,135161,14850,2016-02-01
78613.0,"$50,000 under $75,000",4750,9973,9813,3845,192342,24575,2016-02-01
78613.0,"$75,000 under $100,000",4060,13664,13969,5678,247803,33909,2016-02-01
78613.0,"$100,000 under $200,000",8100,45921,45613,20469,856520,144488,2016-02-01
78613.0,"$200,000 or more",2920,26182,24716,16784,849303,212137,2016-02-01
78614.0,"$1 under $25,000",80,0,0,0,185,17,2016-02-01
78614.0,"$25,000 under $50,000",60,0,0,84,1097,110,2016-02-01
78614.0,"$50,000 under $75,000",40,70,0,0,1807,206,2016-02-01
78614.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
78614.0,"$100,000 under $200,000",40,0,0,0,6164,1296,2016-02-01
78614.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78615.0,"$1 under $25,000",210,98,0,33,538,51,2016-02-01
78615.0,"$25,000 under $50,000",170,0,0,0,3157,330,2016-02-01
78615.0,"$50,000 under $75,000",100,138,396,58,3776,439,2016-02-01
78615.0,"$75,000 under $100,000",70,0,0,0,4197,521,2016-02-01
78615.0,"$100,000 under $200,000",80,310,481,348,8545,1403,2016-02-01
78615.0,"$200,000 or more",20,0,0,0,5977,1326,2016-02-01
78616.0,"$1 under $25,000",1400,70,160,0,3287,299,2016-02-01
78616.0,"$25,000 under $50,000",1170,252,503,163,17739,1637,2016-02-01
78616.0,"$50,000 under $75,000",480,240,388,177,17614,1982,2016-02-01
78616.0,"$75,000 under $100,000",230,248,410,144,13690,1750,2016-02-01
78616.0,"$100,000 under $200,000",200,451,718,534,20441,3319,2016-02-01
78616.0,"$200,000 or more",30,0,0,0,9544,2498,2016-02-01
78617.0,"$1 under $25,000",4130,253,350,124,9673,847,2016-02-01
78617.0,"$25,000 under $50,000",3500,1218,2070,549,55863,5210,2016-02-01
78617.0,"$50,000 under $75,000",1340,1024,1753,521,48215,5354,2016-02-01
78617.0,"$75,000 under $100,000",550,554,893,416,32590,4102,2016-02-01
78617.0,"$100,000 under $200,000",350,491,1102,638,32884,5160,2016-02-01
78617.0,"$200,000 or more",30,0,0,0,9816,2483,2016-02-01
78618.0,"$1 under $25,000",50,0,0,0,0,48,2016-02-01
78618.0,"$25,000 under $50,000",30,0,0,184,497,0,2016-02-01
78618.0,"$50,000 under $75,000",30,0,0,0,1623,176,2016-02-01
78618.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
78618.0,"$100,000 under $200,000",20,0,0,0,3885,723,2016-02-01
78618.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78619.0,"$1 under $25,000",490,313,217,86,1227,118,2016-02-01
78619.0,"$25,000 under $50,000",260,371,332,163,4854,527,2016-02-01
78619.0,"$50,000 under $75,000",190,671,580,310,7207,942,2016-02-01
78619.0,"$75,000 under $100,000",190,885,857,270,10870,1505,2016-02-01
78619.0,"$100,000 under $200,000",560,4414,4653,1730,59939,10211,2016-02-01
78619.0,"$200,000 or more",480,5301,5863,4165,169039,43810,2016-02-01
78620.0,"$1 under $25,000",2170,950,831,220,5774,548,2016-02-01
78620.0,"$25,000 under $50,000",1290,1510,1462,660,23586,2580,2016-02-01
78620.0,"$50,000 under $75,000",910,2080,2139,850,35235,4341,2016-02-01
78620.0,"$75,000 under $100,000",850,3003,3541,1293,51284,6890,2016-02-01
78620.0,"$100,000 under $200,000",1920,10849,12567,5264,205273,34706,2016-02-01
78620.0,"$200,000 or more",1010,9459,10514,10136,401924,107673,2016-02-01
78621.0,"$1 under $25,000",3750,496,600,192,9128,843,2016-02-01
78621.0,"$25,000 under $50,000",3240,1365,1807,783,57005,5763,2016-02-01
78621.0,"$50,000 under $75,000",1610,1610,1986,984,61606,7286,2016-02-01
78621.0,"$75,000 under $100,000",900,1275,1646,898,55459,7301,2016-02-01
78621.0,"$100,000 under $200,000",950,2629,3369,1888,96958,15928,2016-02-01
78621.0,"$200,000 or more",170,968,948,1340,58444,15063,2016-02-01
78623.0,"$1 under $25,000",180,61,191,0,379,33,2016-02-01
78623.0,"$25,000 under $50,000",130,107,0,95,2484,269,2016-02-01
78623.0,"$50,000 under $75,000",80,106,156,116,3219,393,2016-02-01
78623.0,"$75,000 under $100,000",90,104,173,57,5645,751,2016-02-01
78623.0,"$100,000 under $200,000",130,375,568,315,13578,2229,2016-02-01
78623.0,"$200,000 or more",30,0,0,0,9023,1224,2016-02-01
78624.0,"$1 under $25,000",4020,897,986,478,9752,896,2016-02-01
78624.0,"$25,000 under $50,000",2610,1306,1417,1127,46306,4722,2016-02-01
78624.0,"$50,000 under $75,000",1480,1859,2079,1453,56518,6723,2016-02-01
78624.0,"$75,000 under $100,000",950,1850,2131,1549,58206,7429,2016-02-01
78624.0,"$100,000 under $200,000",1350,4954,5750,5078,141729,22738,2016-02-01
78624.0,"$200,000 or more",680,5587,4969,14147,341300,90596,2016-02-01
78626.0,"$1 under $25,000",4380,610,746,279,11812,1086,2016-02-01
78626.0,"$25,000 under $50,000",3420,1733,2571,1061,63648,6602,2016-02-01
78626.0,"$50,000 under $75,000",2110,2844,3619,1547,83505,10163,2016-02-01
78626.0,"$75,000 under $100,000",1360,2853,3779,1702,82258,10756,2016-02-01
78626.0,"$100,000 under $200,000",1790,6648,8241,4666,183028,30435,2016-02-01
78626.0,"$200,000 or more",380,2690,3262,2853,117501,28418,2016-02-01
78628.0,"$1 under $25,000",3930,1198,932,512,10291,969,2016-02-01
78628.0,"$25,000 under $50,000",2570,2447,2142,1174,47988,5090,2016-02-01
78628.0,"$50,000 under $75,000",1770,3469,3300,2101,70893,9005,2016-02-01
78628.0,"$75,000 under $100,000",1610,5498,5348,3159,95187,12423,2016-02-01
78628.0,"$100,000 under $200,000",3630,20593,21068,11832,387418,64855,2016-02-01
78628.0,"$200,000 or more",1550,15004,14301,20226,614216,162531,2016-02-01
78629.0,"$1 under $25,000",2200,207,185,122,5154,476,2016-02-01
78629.0,"$25,000 under $50,000",1540,235,292,280,26412,2648,2016-02-01
78629.0,"$50,000 under $75,000",710,267,486,332,27770,3355,2016-02-01
78629.0,"$75,000 under $100,000",350,238,372,429,21196,2705,2016-02-01
78629.0,"$100,000 under $200,000",390,645,910,970,40482,6694,2016-02-01
78629.0,"$200,000 or more",150,748,430,2747,76869,22133,2016-02-01
78631.0,"$1 under $25,000",470,68,0,58,1106,104,2016-02-01
78631.0,"$25,000 under $50,000",280,79,288,76,4511,441,2016-02-01
78631.0,"$50,000 under $75,000",200,126,271,75,7749,861,2016-02-01
78631.0,"$75,000 under $100,000",120,90,204,113,7136,860,2016-02-01
78631.0,"$100,000 under $200,000",130,237,790,307,13086,2087,2016-02-01
78631.0,"$200,000 or more",30,155,0,203,11570,3018,2016-02-01
78632.0,"$1 under $25,000",150,0,0,0,314,28,2016-02-01
78632.0,"$25,000 under $50,000",130,60,0,0,2235,235,2016-02-01
78632.0,"$50,000 under $75,000",60,0,307,0,2311,270,2016-02-01
78632.0,"$75,000 under $100,000",40,96,0,178,2099,277,2016-02-01
78632.0,"$100,000 under $200,000",50,0,0,0,7694,1555,2016-02-01
78632.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78633.0,"$1 under $25,000",2700,2126,1522,868,5878,546,2016-02-01
78633.0,"$25,000 under $50,000",2050,3765,2946,1984,35939,3879,2016-02-01
78633.0,"$50,000 under $75,000",1910,4730,3717,3047,75181,9643,2016-02-01
78633.0,"$75,000 under $100,000",1860,5869,5074,4100,113585,15370,2016-02-01
78633.0,"$100,000 under $200,000",3480,16685,15152,12068,366816,60208,2016-02-01
78633.0,"$200,000 or more",1330,10658,10107,11459,427366,103209,2016-02-01
78634.0,"$1 under $25,000",3920,867,1199,309,11057,1008,2016-02-01
78634.0,"$25,000 under $50,000",4000,3943,4703,1385,75965,7650,2016-02-01
78634.0,"$50,000 under $75,000",2760,5414,6732,2120,107131,12466,2016-02-01
78634.0,"$75,000 under $100,000",1890,4754,6071,2325,113825,14598,2016-02-01
78634.0,"$100,000 under $200,000",2020,7877,9431,3958,198762,31966,2016-02-01
78634.0,"$200,000 or more",260,1951,1723,1555,72312,18158,2016-02-01
78636.0,"$1 under $25,000",620,109,123,86,1511,136,2016-02-01
78636.0,"$25,000 under $50,000",400,249,302,207,7324,779,2016-02-01
78636.0,"$50,000 under $75,000",260,267,362,218,10482,1291,2016-02-01
78636.0,"$75,000 under $100,000",190,277,367,302,11434,1440,2016-02-01
78636.0,"$100,000 under $200,000",250,816,1055,773,25380,4035,2016-02-01
78636.0,"$200,000 or more",80,599,562,1388,43907,11404,2016-02-01
78638.0,"$1 under $25,000",320,0,0,0,930,92,2016-02-01
78638.0,"$25,000 under $50,000",260,121,164,79,4725,520,2016-02-01
78638.0,"$50,000 under $75,000",140,137,290,172,5299,660,2016-02-01
78638.0,"$75,000 under $100,000",90,0,0,0,5680,757,2016-02-01
78638.0,"$100,000 under $200,000",90,203,357,170,9300,1489,2016-02-01
78638.0,"$200,000 or more",50,158,252,212,17772,4762,2016-02-01
78639.0,"$1 under $25,000",1320,196,133,84,2771,265,2016-02-01
78639.0,"$25,000 under $50,000",830,243,243,329,14164,1526,2016-02-01
78639.0,"$50,000 under $75,000",450,526,479,443,17611,2163,2016-02-01
78639.0,"$75,000 under $100,000",240,529,426,295,14863,2000,2016-02-01
78639.0,"$100,000 under $200,000",270,1071,872,799,28377,4764,2016-02-01
78639.0,"$200,000 or more",120,1129,1018,1091,48524,12648,2016-02-01
78640.0,"$1 under $25,000",8460,1231,1525,444,23234,2107,2016-02-01
78640.0,"$25,000 under $50,000",7190,4735,6099,1621,133326,13552,2016-02-01
78640.0,"$50,000 under $75,000",4200,6542,8097,2510,162808,19366,2016-02-01
78640.0,"$75,000 under $100,000",2570,5432,6993,2470,154635,19933,2016-02-01
78640.0,"$100,000 under $200,000",2340,6966,8626,3876,231342,37143,2016-02-01
78640.0,"$200,000 or more",230,1164,1114,1824,69325,16987,2016-02-01
78641.0,"$1 under $25,000",7380,2345,2102,651,20146,1867,2016-02-01
78641.0,"$25,000 under $50,000",5570,6045,6071,2205,104055,10729,2016-02-01
78641.0,"$50,000 under $75,000",4230,9620,10612,3717,164364,19665,2016-02-01
78641.0,"$75,000 under $100,000",3430,10885,12162,4493,204935,26658,2016-02-01
78641.0,"$100,000 under $200,000",5850,31809,35743,14560,602378,99603,2016-02-01
78641.0,"$200,000 or more",1830,18887,19028,15717,609332,150582,2016-02-01
78642.0,"$1 under $25,000",1810,356,498,126,4629,438,2016-02-01
78642.0,"$25,000 under $50,000",1220,819,1043,404,22020,2310,2016-02-01
78642.0,"$50,000 under $75,000",810,1519,2011,707,30499,3545,2016-02-01
78642.0,"$75,000 under $100,000",750,2164,2885,1020,44305,5608,2016-02-01
78642.0,"$100,000 under $200,000",1480,7293,9898,3437,153362,25122,2016-02-01
78642.0,"$200,000 or more",440,3212,4183,3048,125846,31327,2016-02-01
78643.0,"$1 under $25,000",1150,90,137,92,2571,250,2016-02-01
78643.0,"$25,000 under $50,000",740,177,268,275,12416,1259,2016-02-01
78643.0,"$50,000 under $75,000",420,310,310,354,16386,1988,2016-02-01
78643.0,"$75,000 under $100,000",270,302,426,491,16720,2200,2016-02-01
78643.0,"$100,000 under $200,000",290,703,903,983,29917,4755,2016-02-01
78643.0,"$200,000 or more",100,558,503,707,37518,9371,2016-02-01
78644.0,"$1 under $25,000",3200,370,361,209,7860,721,2016-02-01
78644.0,"$25,000 under $50,000",2400,718,1038,483,43115,4396,2016-02-01
78644.0,"$50,000 under $75,000",1150,803,1100,529,44945,5451,2016-02-01
78644.0,"$75,000 under $100,000",640,635,796,611,39427,5195,2016-02-01
78644.0,"$100,000 under $200,000",660,1483,1732,1346,66118,10771,2016-02-01
78644.0,"$200,000 or more",110,524,350,796,32621,7786,2016-02-01
78645.0,"$1 under $25,000",1660,697,689,183,3822,365,2016-02-01
78645.0,"$25,000 under $50,000",1160,1146,1161,496,21896,2372,2016-02-01
78645.0,"$50,000 under $75,000",860,1775,1700,889,34173,4418,2016-02-01
78645.0,"$75,000 under $100,000",670,1841,1997,767,40850,5630,2016-02-01
78645.0,"$100,000 under $200,000",1090,5050,5806,2775,114613,19465,2016-02-01
78645.0,"$200,000 or more",470,4665,3975,3969,171585,44709,2016-02-01
78648.0,"$1 under $25,000",1400,107,0,46,2941,272,2016-02-01
78648.0,"$25,000 under $50,000",1000,192,330,166,17295,1742,2016-02-01
78648.0,"$50,000 under $75,000",400,151,261,146,15453,1874,2016-02-01
78648.0,"$75,000 under $100,000",220,270,412,230,13408,1773,2016-02-01
78648.0,"$100,000 under $200,000",250,449,814,528,25892,4249,2016-02-01
78648.0,"$200,000 or more",50,312,0,387,19933,3351,2016-02-01
78650.0,"$1 under $25,000",210,69,0,41,468,45,2016-02-01
78650.0,"$25,000 under $50,000",210,0,0,0,3760,387,2016-02-01
78650.0,"$50,000 under $75,000",110,134,243,111,4292,518,2016-02-01
78650.0,"$75,000 under $100,000",80,0,0,0,4825,616,2016-02-01
78650.0,"$100,000 under $200,000",110,270,339,270,13648,2466,2016-02-01
78650.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78652.0,"$1 under $25,000",630,178,194,73,2053,191,2016-02-01
78652.0,"$25,000 under $50,000",530,412,486,191,10511,1169,2016-02-01
78652.0,"$50,000 under $75,000",430,699,988,403,17565,2328,2016-02-01
78652.0,"$75,000 under $100,000",320,644,930,448,20057,2786,2016-02-01
78652.0,"$100,000 under $200,000",460,1473,1900,1192,48593,8247,2016-02-01
78652.0,"$200,000 or more",100,517,620,567,30221,7250,2016-02-01
78653.0,"$1 under $25,000",3230,663,925,254,8263,763,2016-02-01
78653.0,"$25,000 under $50,000",3390,2515,3450,987,60639,5894,2016-02-01
78653.0,"$50,000 under $75,000",1840,2638,3759,1206,70838,8435,2016-02-01
78653.0,"$75,000 under $100,000",910,1750,2483,1354,54381,7104,2016-02-01
78653.0,"$100,000 under $200,000",790,2726,3257,1668,79957,13131,2016-02-01
78653.0,"$200,000 or more",110,560,590,727,34550,8013,2016-02-01
78654.0,"$1 under $25,000",3430,775,676,367,6972,658,2016-02-01
78654.0,"$25,000 under $50,000",2120,1047,866,822,36203,3758,2016-02-01
78654.0,"$50,000 under $75,000",1120,1541,1291,1116,43155,5302,2016-02-01
78654.0,"$75,000 under $100,000",760,1644,1799,1276,45889,6005,2016-02-01
78654.0,"$100,000 under $200,000",960,3743,3799,2723,99195,16248,2016-02-01
78654.0,"$200,000 or more",360,3682,2605,7909,149028,38618,2016-02-01
78655.0,"$1 under $25,000",500,0,0,0,1274,123,2016-02-01
78655.0,"$25,000 under $50,000",360,207,167,80,6500,674,2016-02-01
78655.0,"$50,000 under $75,000",170,121,139,103,6955,866,2016-02-01
78655.0,"$75,000 under $100,000",110,120,139,106,6552,842,2016-02-01
78655.0,"$100,000 under $200,000",120,391,403,287,12334,2008,2016-02-01
78655.0,"$200,000 or more",30,230,274,179,19434,3539,2016-02-01
78656.0,"$1 under $25,000",450,0,0,0,1121,103,2016-02-01
78656.0,"$25,000 under $50,000",390,132,192,94,7088,742,2016-02-01
78656.0,"$50,000 under $75,000",130,0,0,0,4824,562,2016-02-01
78656.0,"$75,000 under $100,000",80,149,260,126,4628,612,2016-02-01
78656.0,"$100,000 under $200,000",50,0,0,0,5842,948,2016-02-01
78656.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78657.0,"$1 under $25,000",890,488,361,180,2023,185,2016-02-01
78657.0,"$25,000 under $50,000",630,647,558,319,11134,1206,2016-02-01
78657.0,"$50,000 under $75,000",350,718,857,385,13166,1640,2016-02-01
78657.0,"$75,000 under $100,000",310,802,733,536,18909,2489,2016-02-01
78657.0,"$100,000 under $200,000",530,3269,2685,2488,55623,9138,2016-02-01
78657.0,"$200,000 or more",360,5419,2833,5906,206868,57249,2016-02-01
78659.0,"$1 under $25,000",480,74,0,0,1180,113,2016-02-01
78659.0,"$25,000 under $50,000",350,125,244,90,6532,732,2016-02-01
78659.0,"$50,000 under $75,000",210,136,256,139,8138,953,2016-02-01
78659.0,"$75,000 under $100,000",130,141,250,205,8248,1089,2016-02-01
78659.0,"$100,000 under $200,000",170,363,773,379,16726,2698,2016-02-01
78659.0,"$200,000 or more",30,133,0,0,8246,2099,2016-02-01
78660.0,"$1 under $25,000",12000,2330,2650,864,33207,3059,2016-02-01
78660.0,"$25,000 under $50,000",10590,8212,9551,3408,206288,21750,2016-02-01
78660.0,"$50,000 under $75,000",6750,12395,14573,5706,270281,34314,2016-02-01
78660.0,"$75,000 under $100,000",4830,13757,16010,6739,294625,40089,2016-02-01
78660.0,"$100,000 under $200,000",6910,30183,33407,16581,712592,118572,2016-02-01
78660.0,"$200,000 or more",1020,6431,6063,5814,257331,60687,2016-02-01
78662.0,"$1 under $25,000",340,0,152,0,779,72,2016-02-01
78662.0,"$25,000 under $50,000",260,120,0,116,4774,496,2016-02-01
78662.0,"$50,000 under $75,000",180,79,138,0,7429,885,2016-02-01
78662.0,"$75,000 under $100,000",120,96,181,62,7221,997,2016-02-01
78662.0,"$100,000 under $200,000",150,390,495,309,14716,2421,2016-02-01
78662.0,"$200,000 or more",30,0,0,0,6736,1639,2016-02-01
78663.0,"$1 under $25,000",120,0,0,0,185,16,2016-02-01
78663.0,"$25,000 under $50,000",60,0,0,0,1149,127,2016-02-01
78663.0,"$50,000 under $75,000",50,188,232,152,1918,238,2016-02-01
78663.0,"$75,000 under $100,000",40,0,0,0,2162,294,2016-02-01
78663.0,"$100,000 under $200,000",50,154,554,277,5664,941,2016-02-01
78663.0,"$200,000 or more",30,208,0,653,11938,3185,2016-02-01
78664.0,"$1 under $25,000",8670,1403,1593,517,26116,2379,2016-02-01
78664.0,"$25,000 under $50,000",7650,4087,4994,1784,146647,15364,2016-02-01
78664.0,"$50,000 under $75,000",4180,5953,6736,3315,168202,21416,2016-02-01
78664.0,"$75,000 under $100,000",2390,4828,5589,2740,147232,20297,2016-02-01
78664.0,"$100,000 under $200,000",3170,12474,13316,7619,328537,55041,2016-02-01
78664.0,"$200,000 or more",740,5963,5175,5381,242209,60840,2016-02-01
78665.0,"$1 under $25,000",5500,1311,1317,419,16194,1500,2016-02-01
78665.0,"$25,000 under $50,000",4410,3730,4289,1621,86788,9121,2016-02-01
78665.0,"$50,000 under $75,000",3120,6666,7509,3296,122981,15061,2016-02-01
78665.0,"$75,000 under $100,000",2640,8453,9651,3804,159281,21160,2016-02-01
78665.0,"$100,000 under $200,000",4780,24112,26877,12177,496429,82646,2016-02-01
78665.0,"$200,000 or more",1100,8760,8910,7781,315643,77867,2016-02-01
78666.0,"$1 under $25,000",15640,790,810,395,46703,3951,2016-02-01
78666.0,"$25,000 under $50,000",7700,2026,2793,1392,146749,15501,2016-02-01
78666.0,"$50,000 under $75,000",2930,2811,3586,1771,117181,14636,2016-02-01
78666.0,"$75,000 under $100,000",1580,2693,3085,2125,96940,12820,2016-02-01
78666.0,"$100,000 under $200,000",1940,6159,6906,4912,198661,32837,2016-02-01
78666.0,"$200,000 or more",470,3390,2638,7475,192279,52219,2016-02-01
78669.0,"$1 under $25,000",1360,708,657,167,3265,328,2016-02-01
78669.0,"$25,000 under $50,000",850,1003,1067,367,16254,1796,2016-02-01
78669.0,"$50,000 under $75,000",600,1421,1446,550,23826,3115,2016-02-01
78669.0,"$75,000 under $100,000",500,1682,2119,688,29082,3824,2016-02-01
78669.0,"$100,000 under $200,000",1140,6194,7369,3298,121809,20578,2016-02-01
78669.0,"$200,000 or more",720,8474,8229,8164,324052,87914,2016-02-01
78671.0,"$1 under $25,000",160,0,0,0,427,39,2016-02-01
78671.0,"$25,000 under $50,000",90,78,0,97,1773,189,2016-02-01
78671.0,"$50,000 under $75,000",50,0,0,0,1696,196,2016-02-01
78671.0,"$75,000 under $100,000",30,0,0,0,1965,245,2016-02-01
78671.0,"$100,000 under $200,000",50,108,260,176,7159,1242,2016-02-01
78671.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78672.0,"$1 under $25,000",170,49,0,0,334,32,2016-02-01
78672.0,"$25,000 under $50,000",90,0,158,0,1638,174,2016-02-01
78672.0,"$50,000 under $75,000",50,0,0,168,2021,255,2016-02-01
78672.0,"$75,000 under $100,000",30,98,0,0,2101,298,2016-02-01
78672.0,"$100,000 under $200,000",40,0,0,0,6048,1138,2016-02-01
78672.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78676.0,"$1 under $25,000",2050,994,858,359,4949,477,2016-02-01
78676.0,"$25,000 under $50,000",1270,1277,1437,672,23627,2618,2016-02-01
78676.0,"$50,000 under $75,000",940,1654,1694,919,37572,4827,2016-02-01
78676.0,"$75,000 under $100,000",780,1971,2120,1310,47674,6323,2016-02-01
78676.0,"$100,000 under $200,000",1230,5151,5855,3540,129348,21380,2016-02-01
78676.0,"$200,000 or more",490,4032,3732,4008,200485,50871,2016-02-01
78681.0,"$1 under $25,000",6010,1633,1271,465,16240,1486,2016-02-01
78681.0,"$25,000 under $50,000",4530,3954,3444,1651,89038,9655,2016-02-01
78681.0,"$50,000 under $75,000",2910,5969,5548,3001,116704,14616,2016-02-01
78681.0,"$75,000 under $100,000",2510,7942,7959,3837,153004,20388,2016-02-01
78681.0,"$100,000 under $200,000",5940,32058,30878,17382,631910,106164,2016-02-01
78681.0,"$200,000 or more",2160,18509,15662,15566,624875,153677,2016-02-01
78701.0,"$1 under $25,000",1000,441,253,105,3415,318,2016-02-01
78701.0,"$25,000 under $50,000",800,523,327,195,19718,2405,2016-02-01
78701.0,"$50,000 under $75,000",760,1246,790,424,35442,5518,2016-02-01
78701.0,"$75,000 under $100,000",570,1117,954,451,40032,7171,2016-02-01
78701.0,"$100,000 under $200,000",1190,4006,3691,1858,141550,29084,2016-02-01
78701.0,"$200,000 or more",1110,17922,9794,46930,900770,272062,2016-02-01
78702.0,"$1 under $25,000",4300,674,555,152,13111,1204,2016-02-01
78702.0,"$25,000 under $50,000",3380,1427,1161,478,72168,8476,2016-02-01
78702.0,"$50,000 under $75,000",1600,1717,1862,661,73435,11085,2016-02-01
78702.0,"$75,000 under $100,000",870,1648,1946,521,59397,10207,2016-02-01
78702.0,"$100,000 under $200,000",1240,4660,6324,1334,140681,27362,2016-02-01
78702.0,"$200,000 or more",450,3011,3906,1673,147249,37646,2016-02-01
78703.0,"$1 under $25,000",2020,1397,550,212,7666,761,2016-02-01
78703.0,"$25,000 under $50,000",1700,2116,1159,474,40296,4841,2016-02-01
78703.0,"$50,000 under $75,000",1350,3506,1728,1175,60295,9110,2016-02-01
78703.0,"$75,000 under $100,000",920,3346,1834,1152,61123,10390,2016-02-01
78703.0,"$100,000 under $200,000",1920,13510,8336,6102,214224,39916,2016-02-01
78703.0,"$200,000 or more",2690,48453,33296,60871,1789447,507419,2016-02-01
78704.0,"$1 under $25,000",6910,2024,1452,367,26343,2468,2016-02-01
78704.0,"$25,000 under $50,000",6920,3506,2039,1002,164973,20285,2016-02-01
78704.0,"$50,000 under $75,000",4270,4653,3623,1453,198911,30614,2016-02-01
78704.0,"$75,000 under $100,000",2440,5424,4311,1720,166475,28719,2016-02-01
78704.0,"$100,000 under $200,000",3730,18320,16980,6032,422485,81288,2016-02-01
78704.0,"$200,000 or more",2290,23783,22254,16939,1015300,272360,2016-02-01
78705.0,"$1 under $25,000",3600,263,122,37,11119,938,2016-02-01
78705.0,"$25,000 under $50,000",1380,363,251,99,32888,3866,2016-02-01
78705.0,"$50,000 under $75,000",570,581,369,213,26200,3921,2016-02-01
78705.0,"$75,000 under $100,000",280,586,525,321,18915,3120,2016-02-01
78705.0,"$100,000 under $200,000",380,1640,1314,873,42868,7974,2016-02-01
78705.0,"$200,000 or more",270,3625,2307,4196,137384,38189,2016-02-01
78717.0,"$1 under $25,000",3130,801,549,239,8936,832,2016-02-01
78717.0,"$25,000 under $50,000",2510,1795,1513,736,55549,6334,2016-02-01
78717.0,"$50,000 under $75,000",1710,3073,2563,1136,72652,9948,2016-02-01
78717.0,"$75,000 under $100,000",1370,4586,4255,1754,85577,12128,2016-02-01
78717.0,"$100,000 under $200,000",3770,21999,19483,8711,416645,71929,2016-02-01
78717.0,"$200,000 or more",1680,15058,12187,11415,528544,130541,2016-02-01
78719.0,"$1 under $25,000",360,0,0,0,628,51,2016-02-01
78719.0,"$25,000 under $50,000",260,0,0,0,4207,405,2016-02-01
78719.0,"$50,000 under $75,000",100,156,223,117,3596,425,2016-02-01
78719.0,"$75,000 under $100,000",40,0,0,0,2527,330,2016-02-01
78719.0,"$100,000 under $200,000",30,0,0,0,2892,530,2016-02-01
78719.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
78721.0,"$1 under $25,000",2340,179,239,75,6427,589,2016-02-01
78721.0,"$25,000 under $50,000",1710,606,769,280,33452,3717,2016-02-01
78721.0,"$50,000 under $75,000",640,671,900,307,27071,3747,2016-02-01
78721.0,"$75,000 under $100,000",300,588,791,228,19303,3052,2016-02-01
78721.0,"$100,000 under $200,000",290,899,1251,421,31422,5752,2016-02-01
78721.0,"$200,000 or more",50,246,286,96,11552,2628,2016-02-01
78722.0,"$1 under $25,000",980,305,172,63,4247,390,2016-02-01
78722.0,"$25,000 under $50,000",970,422,318,139,23685,2938,2016-02-01
78722.0,"$50,000 under $75,000",530,676,577,206,24680,3754,2016-02-01
78722.0,"$75,000 under $100,000",330,791,654,259,22451,3665,2016-02-01
78722.0,"$100,000 under $200,000",510,2336,2484,819,55095,9882,2016-02-01
78722.0,"$200,000 or more",160,1129,1212,443,49332,12113,2016-02-01
78723.0,"$1 under $25,000",5440,630,683,278,15835,1439,2016-02-01
78723.0,"$25,000 under $50,000",4380,2408,2684,1152,89582,10065,2016-02-01
78723.0,"$50,000 under $75,000",2030,2893,3016,1626,86337,11911,2016-02-01
78723.0,"$75,000 under $100,000",1090,2472,2916,1265,70900,10963,2016-02-01
78723.0,"$100,000 under $200,000",1720,7228,8595,3185,188136,33508,2016-02-01
78723.0,"$200,000 or more",520,4218,4729,3690,169334,41840,2016-02-01
78724.0,"$1 under $25,000",4550,148,309,110,10746,950,2016-02-01
78724.0,"$25,000 under $50,000",3420,753,1436,533,53665,4997,2016-02-01
78724.0,"$50,000 under $75,000",1110,696,1201,607,40945,4705,2016-02-01
78724.0,"$75,000 under $100,000",370,487,739,358,22168,2930,2016-02-01
78724.0,"$100,000 under $200,000",280,694,960,442,28677,4859,2016-02-01
78724.0,"$200,000 or more",60,348,362,402,16863,4272,2016-02-01
78725.0,"$1 under $25,000",1370,123,305,60,3820,338,2016-02-01
78725.0,"$25,000 under $50,000",1530,834,1496,428,29797,3021,2016-02-01
78725.0,"$50,000 under $75,000",790,1222,1399,477,31622,3917,2016-02-01
78725.0,"$75,000 under $100,000",350,441,649,216,21734,3027,2016-02-01
78725.0,"$100,000 under $200,000",240,562,1057,467,23429,3949,2016-02-01
78725.0,"$200,000 or more",30,138,0,0,7855,1878,2016-02-01
78726.0,"$1 under $25,000",1950,220,158,80,6457,595,2016-02-01
78726.0,"$25,000 under $50,000",1620,455,387,235,35361,4015,2016-02-01
78726.0,"$50,000 under $75,000",810,761,637,348,33828,4557,2016-02-01
78726.0,"$75,000 under $100,000",450,1178,997,526,28642,4274,2016-02-01
78726.0,"$100,000 under $200,000",1150,7174,6212,3029,127671,22229,2016-02-01
78726.0,"$200,000 or more",890,8408,6640,6670,285642,72486,2016-02-01
78727.0,"$1 under $25,000",3310,859,626,307,11493,1067,2016-02-01
78727.0,"$25,000 under $50,000",3590,1761,1637,807,81682,9576,2016-02-01
78727.0,"$50,000 under $75,000",2540,2674,2776,1493,113786,16377,2016-02-01
