Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
79255,"$75,000 under $100,000",20,0,0,0,1992,278,2012
79255,"$100,000 under $200,000",0,0,0,0,0,0,2012
79255,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79256,,100,0,0,0,2364,293,2012
79256,"$1 under $25,000",40,0,0,0,0,0,2012
79256,"$25,000 under $50,000",30,0,0,0,679,74,2012
79256,"$50,000 under $75,000",30,0,0,0,1685,219,2012
79256,"$75,000 under $100,000",0,0,0,0,0,0,2012
79256,"$100,000 under $200,000",0,0,0,0,0,0,2012
79256,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79257,,420,38,0,271,13572,1970,2012
79257,"$1 under $25,000",170,0,0,0,325,28,2012
79257,"$25,000 under $50,000",110,38,0,0,1655,151,2012
79257,"$50,000 under $75,000",60,0,0,271,2223,254,2012
79257,"$75,000 under $100,000",40,0,0,0,2412,336,2012
79257,"$100,000 under $200,000",40,0,0,0,6957,1201,2012
79257,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79261,,180,0,0,0,3165,381,2012
79261,"$1 under $25,000",100,0,0,0,140,12,2012
79261,"$25,000 under $50,000",40,0,0,0,708,65,2012
79261,"$50,000 under $75,000",40,0,0,0,2317,304,2012
79261,"$75,000 under $100,000",0,0,0,0,0,0,2012
79261,"$100,000 under $200,000",0,0,0,0,0,0,2012
79261,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79311,,1370,585,894,1349,44195,6932,2012
79311,"$1 under $25,000",560,0,69,0,1299,118,2012
79311,"$25,000 under $50,000",360,66,0,155,5947,572,2012
79311,"$50,000 under $75,000",180,78,183,152,7033,799,2012
79311,"$75,000 under $100,000",120,116,239,359,6928,886,2012
79311,"$100,000 under $200,000",120,325,403,683,11677,1900,2012
79311,"$200,000 or more",30,0,0,0,11311,2657,2012
,,,,,,,,2012
79312,,380,0,0,0,7099,824,2012
79312,"$1 under $25,000",160,0,0,0,268,25,2012
79312,"$25,000 under $50,000",130,0,0,0,1748,150,2012
79312,"$50,000 under $75,000",50,0,0,0,1966,208,2012
79312,"$75,000 under $100,000",40,0,0,0,3117,441,2012
79312,"$100,000 under $200,000",0,0,0,0,0,0,2012
79312,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79313,,630,119,237,394,15442,2161,2012
79313,"$1 under $25,000",270,0,0,0,639,59,2012
79313,"$25,000 under $50,000",180,51,102,0,2903,261,2012
79313,"$50,000 under $75,000",80,0,0,148,2840,314,2012
79313,"$75,000 under $100,000",40,68,135,0,2256,278,2012
79313,"$100,000 under $200,000",60,0,0,246,6804,1249,2012
79313,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79316,,4210,1026,1194,2908,123251,19631,2012
79316,"$1 under $25,000",1930,41,0,128,4348,390,2012
79316,"$25,000 under $50,000",1090,95,196,207,17888,1672,2012
79316,"$50,000 under $75,000",520,178,141,388,20249,2385,2012
79316,"$75,000 under $100,000",290,134,227,314,18476,2407,2012
79316,"$100,000 under $200,000",290,323,392,999,30705,5330,2012
79316,"$200,000 or more",90,255,238,872,31585,7447,2012
,,,,,,,,2012
79322,,770,169,198,475,20310,3201,2012
79322,"$1 under $25,000",380,0,0,0,706,63,2012
79322,"$25,000 under $50,000",190,95,0,153,3233,326,2012
79322,"$50,000 under $75,000",80,0,198,0,2977,334,2012
79322,"$75,000 under $100,000",50,74,0,0,3050,396,2012
79322,"$100,000 under $200,000",70,0,0,322,10344,2082,2012
79322,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79323,,2720,548,1261,2118,159569,30815,2012
79323,"$1 under $25,000",830,0,0,0,1670,153,2012
79323,"$25,000 under $50,000",520,44,0,155,8970,853,2012
79323,"$50,000 under $75,000",500,58,251,196,19547,2199,2012
79323,"$75,000 under $100,000",370,57,196,216,22655,2913,2012
79323,"$100,000 under $200,000",410,231,533,704,43749,7666,2012
79323,"$200,000 or more",90,158,281,847,62978,17031,2012
,,,,,,,,2012
79325,,900,240,560,1209,28661,4420,2012
79325,"$1 under $25,000",330,40,0,0,753,67,2012
79325,"$25,000 under $50,000",280,0,0,178,4235,392,2012
79325,"$50,000 under $75,000",140,34,283,191,5114,568,2012
79325,"$75,000 under $100,000",70,38,0,226,4110,481,2012
79325,"$100,000 under $200,000",60,128,277,614,6346,1001,2012
79325,"$200,000 or more",20,0,0,0,8103,1911,2012
,,,,,,,,2012
79329,,1440,858,1403,1371,64116,11855,2012
79329,"$1 under $25,000",520,0,109,0,1267,113,2012
79329,"$25,000 under $50,000",370,91,0,95,6509,650,2012
79329,"$50,000 under $75,000",190,114,210,154,7502,857,2012
79329,"$75,000 under $100,000",140,115,224,166,8712,1094,2012
79329,"$100,000 under $200,000",180,345,662,533,18812,3138,2012
79329,"$200,000 or more",40,193,198,423,21314,6003,2012
,,,,,,,,2012
79331,,4690,1194,1263,3748,173936,30571,2012
79331,"$1 under $25,000",1990,67,0,106,4199,375,2012
79331,"$25,000 under $50,000",1160,83,201,232,20477,2008,2012
79331,"$50,000 under $75,000",630,190,263,384,25600,3115,2012
79331,"$75,000 under $100,000",380,115,117,361,24456,3293,2012
79331,"$100,000 under $200,000",390,382,399,1208,42043,7167,2012
79331,"$200,000 or more",140,357,283,1457,57161,14613,2012
,,,,,,,,2012
79336,,6910,2827,3862,8034,280618,48030,2012
79336,"$1 under $25,000",2760,131,189,205,6513,589,2012
79336,"$25,000 under $50,000",1570,266,345,512,28732,2900,2012
79336,"$50,000 under $75,000",1010,447,699,724,40614,4874,2012
79336,"$75,000 under $100,000",650,369,590,771,40408,5280,2012
79336,"$100,000 under $200,000",740,832,1271,2128,78321,13567,2012
79336,"$200,000 or more",180,782,768,3694,86030,20820,2012
,,,,,,,,2012
79339,,2860,531,763,1309,66906,9944,2012
79339,"$1 under $25,000",1380,31,0,57,3118,280,2012
79339,"$25,000 under $50,000",820,88,123,180,13165,1249,2012
79339,"$50,000 under $75,000",290,88,100,166,11282,1295,2012
79339,"$75,000 under $100,000",180,106,160,235,11282,1432,2012
79339,"$100,000 under $200,000",150,154,380,313,15018,2518,2012
79339,"$200,000 or more",40,64,0,358,13041,3170,2012
,,,,,,,,2012
79342,,140,0,0,0,4493,639,2012
79342,"$1 under $25,000",50,0,0,0,0,0,2012
79342,"$25,000 under $50,000",40,0,0,0,652,64,2012
79342,"$50,000 under $75,000",20,0,0,0,782,76,2012
79342,"$75,000 under $100,000",30,0,0,0,3059,499,2012
79342,"$100,000 under $200,000",0,0,0,0,0,0,2012
79342,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79343,,620,118,189,207,15358,2299,2012
79343,"$1 under $25,000",280,0,0,0,708,65,2012
79343,"$25,000 under $50,000",200,47,0,99,3386,333,2012
79343,"$50,000 under $75,000",70,0,189,0,2739,325,2012
79343,"$75,000 under $100,000",30,71,0,108,1936,266,2012
79343,"$100,000 under $200,000",40,0,0,0,6589,1310,2012
79343,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79345,,410,35,0,204,10786,1447,2012
79345,"$1 under $25,000",170,0,0,0,513,50,2012
79345,"$25,000 under $50,000",130,35,0,0,2094,207,2012
79345,"$50,000 under $75,000",50,0,0,204,1900,239,2012
79345,"$75,000 under $100,000",20,0,0,0,1248,167,2012
79345,"$100,000 under $200,000",40,0,0,0,5031,784,2012
79345,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79346,,910,57,88,261,23822,3855,2012
79346,"$1 under $25,000",380,0,0,0,781,71,2012
79346,"$25,000 under $50,000",290,0,88,0,4413,395,2012
79346,"$50,000 under $75,000",130,57,0,261,4962,571,2012
79346,"$75,000 under $100,000",50,0,0,0,3084,398,2012
79346,"$100,000 under $200,000",60,0,0,0,10582,2420,2012
79346,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79347,,2880,796,885,1822,72926,11811,2012
79347,"$1 under $25,000",1280,90,0,63,2250,197,2012
79347,"$25,000 under $50,000",960,98,185,238,13049,1083,2012
79347,"$50,000 under $75,000",300,93,115,222,11376,1248,2012
79347,"$75,000 under $100,000",160,105,133,213,9548,1154,2012
79347,"$100,000 under $200,000",130,215,452,509,12874,2091,2012
79347,"$200,000 or more",50,195,0,577,23829,6038,2012
,,,,,,,,2012
79350,,330,73,139,0,7832,1030,2012
79350,"$1 under $25,000",160,0,0,0,441,38,2012
79350,"$25,000 under $50,000",80,0,139,0,1543,160,2012
79350,"$50,000 under $75,000",60,73,0,0,2527,294,2012
79350,"$75,000 under $100,000",0,0,0,0,0,0,2012
79350,"$100,000 under $200,000",30,0,0,0,3321,538,2012
79350,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79351,,520,46,0,554,18498,3097,2012
79351,"$1 under $25,000",210,0,0,121,492,42,2012
79351,"$25,000 under $50,000",150,0,0,0,2501,247,2012
79351,"$50,000 under $75,000",60,46,0,0,2597,320,2012
79351,"$75,000 under $100,000",40,0,0,0,2293,318,2012
79351,"$100,000 under $200,000",40,0,0,433,4625,786,2012
79351,"$200,000 or more",20,0,0,0,5990,1384,2012
,,,,,,,,2012
79355,,790,142,322,1062,30139,4943,2012
79355,"$1 under $25,000",280,0,0,109,623,58,2012
79355,"$25,000 under $50,000",200,0,140,0,3286,293,2012
79355,"$50,000 under $75,000",100,0,0,0,3713,406,2012
79355,"$75,000 under $100,000",100,56,0,207,5816,729,2012
79355,"$100,000 under $200,000",90,86,182,746,9386,1547,2012
79355,"$200,000 or more",20,0,0,0,7315,1910,2012
,,,,,,,,2012
79356,,1810,325,615,1821,106275,23406,2012
79356,"$1 under $25,000",760,0,91,155,1508,136,2012
79356,"$25,000 under $50,000",460,37,0,0,8358,796,2012
79356,"$50,000 under $75,000",280,63,117,125,11387,1378,2012
79356,"$75,000 under $100,000",130,0,0,154,8404,1101,2012
79356,"$100,000 under $200,000",130,66,407,440,13454,2225,2012
79356,"$200,000 or more",50,159,0,947,63164,17770,2012
,,,,,,,,2012
79357,,940,103,119,1062,31351,4825,2012
79357,"$1 under $25,000",440,36,0,0,921,86,2012
79357,"$25,000 under $50,000",270,0,119,126,4181,392,2012
79357,"$50,000 under $75,000",110,0,0,0,4336,510,2012
79357,"$75,000 under $100,000",50,67,0,0,2911,404,2012
79357,"$100,000 under $200,000",50,0,0,936,4782,806,2012
79357,"$200,000 or more",20,0,0,0,14220,2627,2012
,,,,,,,,2012
79358,,510,281,517,704,19794,3135,2012
79358,"$1 under $25,000",190,61,0,0,426,41,2012
79358,"$25,000 under $50,000",110,0,0,0,2042,211,2012
79358,"$50,000 under $75,000",80,0,233,185,3339,390,2012
79358,"$75,000 under $100,000",60,72,0,0,3514,455,2012
79358,"$100,000 under $200,000",50,148,284,519,5201,866,2012
79358,"$200,000 or more",20,0,0,0,5272,1172,2012
,,,,,,,,2012
79359,,1130,137,244,715,35422,5320,2012
79359,"$1 under $25,000",440,0,0,78,859,76,2012
79359,"$25,000 under $50,000",310,0,0,0,5206,489,2012
79359,"$50,000 under $75,000",170,65,244,239,6790,796,2012
79359,"$75,000 under $100,000",110,0,0,0,6520,861,2012
79359,"$100,000 under $200,000",100,72,0,398,16047,3098,2012
79359,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79360,,5420,1872,3479,4439,201068,32753,2012
79360,"$1 under $25,000",1980,56,0,120,4912,478,2012
79360,"$25,000 under $50,000",1390,113,340,290,21472,1951,2012
79360,"$50,000 under $75,000",870,285,550,459,32322,3452,2012
79360,"$75,000 under $100,000",470,259,515,494,28271,3524,2012
79360,"$100,000 under $200,000",560,757,1469,1672,57714,9603,2012
79360,"$200,000 or more",150,402,605,1404,56377,13745,2012
,,,,,,,,2012
79363,,2370,1810,2979,2881,88236,13762,2012
79363,"$1 under $25,000",900,48,0,0,2285,204,2012
79363,"$25,000 under $50,000",560,141,274,272,10074,1003,2012
79363,"$50,000 under $75,000",300,190,362,285,12025,1385,2012
79363,"$75,000 under $100,000",230,320,512,296,14098,1707,2012
79363,"$100,000 under $200,000",310,805,1351,1136,30481,4849,2012
79363,"$200,000 or more",70,306,480,892,19273,4614,2012
,,,,,,,,2012
79364,,3360,815,1368,2038,86595,12884,2012
79364,"$1 under $25,000",1580,79,113,73,4087,373,2012
79364,"$25,000 under $50,000",920,141,279,185,16220,1625,2012
79364,"$50,000 under $75,000",390,130,241,296,15494,1809,2012
79364,"$75,000 under $100,000",230,162,341,259,14144,1859,2012
79364,"$100,000 under $200,000",190,209,394,534,19419,3217,2012
79364,"$200,000 or more",50,94,0,691,17231,4001,2012
,,,,,,,,2012
79366,,490,1425,1394,1574,49853,11341,2012
79366,"$1 under $25,000",100,160,0,75,322,24,2012
79366,"$25,000 under $50,000",80,0,0,0,1404,147,2012
79366,"$50,000 under $75,000",60,161,225,112,2459,297,2012
79366,"$75,000 under $100,000",70,226,193,174,4106,540,2012
79366,"$100,000 under $200,000",120,419,544,419,13527,2409,2012
79366,"$200,000 or more",60,459,432,794,28035,7924,2012
,,,,,,,,2012
79367,,340,63,0,93,8629,1128,2012
79367,"$1 under $25,000",140,0,0,0,385,35,2012
79367,"$25,000 under $50,000",90,0,0,0,1598,159,2012
79367,"$50,000 under $75,000",50,63,0,93,2027,233,2012
79367,"$75,000 under $100,000",30,0,0,0,1771,203,2012
79367,"$100,000 under $200,000",30,0,0,0,2848,498,2012
79367,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79370,,570,58,153,196,15604,2299,2012
79370,"$1 under $25,000",270,0,0,46,468,47,2012
79370,"$25,000 under $50,000",110,0,0,0,2008,192,2012
79370,"$50,000 under $75,000",80,0,0,0,3241,379,2012
79370,"$75,000 under $100,000",60,58,153,150,3649,495,2012
79370,"$100,000 under $200,000",50,0,0,0,6238,1186,2012
79370,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79371,,550,88,142,368,17541,2537,2012
79371,"$1 under $25,000",200,0,0,0,363,35,2012
79371,"$25,000 under $50,000",150,0,0,0,2339,221,2012
79371,"$50,000 under $75,000",80,0,142,159,3097,336,2012
79371,"$75,000 under $100,000",60,88,0,0,3612,459,2012
79371,"$100,000 under $200,000",60,0,0,209,8130,1486,2012
79371,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79372,,680,102,215,401,26395,4078,2012
79372,"$1 under $25,000",230,28,0,0,479,44,2012
79372,"$25,000 under $50,000",160,0,0,0,3048,309,2012
79372,"$50,000 under $75,000",110,0,0,0,4361,488,2012
79372,"$75,000 under $100,000",70,0,0,0,4038,486,2012
79372,"$100,000 under $200,000",110,74,215,401,14469,2751,2012
79372,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79373,,1310,490,642,1127,43191,6920,2012
79373,"$1 under $25,000",560,0,0,0,1332,114,2012
79373,"$25,000 under $50,000",340,91,240,158,5807,580,2012
79373,"$50,000 under $75,000",150,77,0,109,5781,639,2012
79373,"$75,000 under $100,000",110,104,155,181,6798,855,2012
79373,"$100,000 under $200,000",110,218,247,438,12171,2094,2012
79373,"$200,000 or more",40,0,0,241,11302,2638,2012
,,,,,,,,2012
79377,,110,0,0,0,2897,332,2012
79377,"$1 under $25,000",40,0,0,0,0,0,2012
79377,"$25,000 under $50,000",30,0,0,0,634,64,2012
79377,"$50,000 under $75,000",40,0,0,0,2263,268,2012
79377,"$75,000 under $100,000",0,0,0,0,0,0,2012
79377,"$100,000 under $200,000",0,0,0,0,0,0,2012
79377,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79379,,260,0,0,0,6376,793,2012
79379,"$1 under $25,000",100,0,0,0,204,20,2012
79379,"$25,000 under $50,000",80,0,0,0,1360,139,2012
79379,"$50,000 under $75,000",60,0,0,0,2881,341,2012
79379,"$75,000 under $100,000",0,0,0,0,0,0,2012
79379,"$100,000 under $200,000",20,0,0,0,1931,293,2012
79379,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79381,,470,299,393,653,17372,3619,2012
79381,"$1 under $25,000",190,0,0,0,510,48,2012
79381,"$25,000 under $50,000",120,85,146,89,2081,198,2012
79381,"$50,000 under $75,000",60,0,0,0,2131,254,2012
79381,"$75,000 under $100,000",30,0,0,0,1971,248,2012
79381,"$100,000 under $200,000",50,214,247,564,10679,766,2012
79381,"$200,000 or more",20,0,0,0,0,2105,2012
,,,,,,,,2012
79382,,3110,3413,5169,5169,152381,27772,2012
79382,"$1 under $25,000",1170,227,251,93,2949,267,2012
79382,"$25,000 under $50,000",700,298,461,222,13217,1336,2012
79382,"$50,000 under $75,000",450,405,664,304,17856,2069,2012
79382,"$75,000 under $100,000",310,563,816,466,18865,2336,2012
79382,"$100,000 under $200,000",380,1163,1934,1297,39213,6441,2012
79382,"$200,000 or more",100,757,1043,2787,60281,15323,2012
,,,,,,,,2012
79401,,2090,457,593,545,32351,5216,2012
79401,"$1 under $25,000",1500,0,0,0,4088,305,2012
79401,"$25,000 under $50,000",360,99,0,62,6884,717,2012
79401,"$50,000 under $75,000",110,0,209,90,4808,654,2012
79401,"$75,000 under $100,000",50,131,0,0,3053,451,2012
79401,"$100,000 under $200,000",50,0,384,393,5072,899,2012
79401,"$200,000 or more",20,227,0,0,8446,2190,2012
,,,,,,,,2012
79403,,6520,842,1551,2021,103741,15323,2012
79403,"$1 under $25,000",4130,75,142,135,9075,789,2012
79403,"$25,000 under $50,000",1580,123,270,176,26609,2558,2012
79403,"$50,000 under $75,000",450,134,277,283,17964,2183,2012
79403,"$75,000 under $100,000",180,104,199,254,11326,1530,2012
79403,"$100,000 under $200,000",140,175,369,373,13263,2179,2012
79403,"$200,000 or more",40,231,294,800,25504,6084,2012
,,,,,,,,2012
79404,,4130,438,703,935,63983,10138,2012
79404,"$1 under $25,000",2620,0,0,0,5603,499,2012
79404,"$25,000 under $50,000",1030,149,222,160,17852,1763,2012
79404,"$50,000 under $75,000",300,73,148,189,11993,1471,2012
79404,"$75,000 under $100,000",100,45,122,0,6215,860,2012
79404,"$100,000 under $200,000",60,171,211,586,6184,1060,2012
79404,"$200,000 or more",20,0,0,0,16136,4485,2012
,,,,,,,,2012
79407,,8070,6254,8315,11985,363220,73209,2012
79407,"$1 under $25,000",3760,219,349,267,11139,963,2012
79407,"$25,000 under $50,000",2040,465,739,581,38725,4016,2012
79407,"$50,000 under $75,000",930,537,923,773,37250,4561,2012
79407,"$75,000 under $100,000",510,587,793,875,31758,4080,2012
79407,"$100,000 under $200,000",500,1528,2183,2077,51482,8767,2012
79407,"$200,000 or more",330,2918,3328,7412,192866,50822,2012
,,,,,,,,2012
79410,,3320,2190,2703,3536,124153,23337,2012
79410,"$1 under $25,000",1660,96,99,96,5139,433,2012
79410,"$25,000 under $50,000",760,141,218,142,15754,1720,2012
79410,"$50,000 under $75,000",360,236,316,310,15148,1950,2012
79410,"$75,000 under $100,000",190,230,302,343,12037,1708,2012
79410,"$100,000 under $200,000",230,543,695,869,24486,4328,2012
79410,"$200,000 or more",120,944,1073,1776,51589,13198,2012
,,,,,,,,2012
79411,,3060,320,500,365,36458,4627,2012
79411,"$1 under $25,000",2030,0,0,0,5046,440,2012
79411,"$25,000 under $50,000",740,153,178,151,12883,1263,2012
79411,"$50,000 under $75,000",160,0,170,0,6434,760,2012
79411,"$75,000 under $100,000",70,61,0,101,4332,626,2012
79411,"$100,000 under $200,000",60,106,152,113,7763,1538,2012
79411,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79412,,6400,939,1567,1736,91232,11519,2012
79412,"$1 under $25,000",3830,112,180,114,9178,788,2012
79412,"$25,000 under $50,000",1640,250,429,340,27327,2616,2012
79412,"$50,000 under $75,000",530,204,364,408,20604,2416,2012
79412,"$75,000 under $100,000",230,139,249,345,14105,1845,2012
79412,"$100,000 under $200,000",140,234,345,529,13710,2364,2012
79412,"$200,000 or more",30,0,0,0,6308,1490,2012
,,,,,,,,2012
79413,,9440,4776,6640,10580,316224,50529,2012
79413,"$1 under $25,000",4100,334,402,418,11622,1009,2012
79413,"$25,000 under $50,000",2360,746,1138,1140,44624,4549,2012
79413,"$50,000 under $75,000",1230,748,1171,1358,49205,6131,2012
79413,"$75,000 under $100,000",780,803,1238,1662,48470,6527,2012
79413,"$100,000 under $200,000",770,1384,2065,3067,78464,13287,2012
79413,"$200,000 or more",200,761,626,2935,83839,19026,2012
,,,,,,,,2012
79414,,7890,1245,2370,2485,155925,21291,2012
79414,"$1 under $25,000",3990,118,263,156,12391,1070,2012
79414,"$25,000 under $50,000",2350,300,596,454,46602,4915,2012
79414,"$50,000 under $75,000",900,328,592,588,36241,4438,2012
79414,"$75,000 under $100,000",370,199,407,471,23227,3156,2012
79414,"$100,000 under $200,000",240,300,512,816,24930,4407,2012
79414,"$200,000 or more",40,0,0,0,12534,3305,2012
,,,,,,,,2012
79415,,6650,912,1881,1676,98802,13282,2012
79415,"$1 under $25,000",4240,64,97,71,10465,846,2012
79415,"$25,000 under $50,000",1610,104,287,179,26852,2569,2012
79415,"$50,000 under $75,000",420,149,339,224,16367,1941,2012
79415,"$75,000 under $100,000",190,164,382,265,11437,1446,2012
79415,"$100,000 under $200,000",160,311,776,454,16175,2697,2012
79415,"$200,000 or more",30,120,0,483,17506,3783,2012
,,,,,,,,2012
79416,,13690,9105,13228,17462,525813,92312,2012
79416,"$1 under $25,000",5920,386,625,394,18127,1523,2012
79416,"$25,000 under $50,000",3350,1107,1909,1058,64786,6592,2012
79416,"$50,000 under $75,000",1890,1355,2358,1612,76117,9253,2012
79416,"$75,000 under $100,000",1020,1187,2010,1823,63149,8233,2012
79416,"$100,000 under $200,000",1140,2380,3607,4381,115746,19611,2012
79416,"$200,000 or more",370,2690,2719,8194,187888,47100,2012
,,,,,,,,2012
79423,,15700,16312,23155,25910,748451,135792,2012
79423,"$1 under $25,000",5450,633,1018,517,15374,1336,2012
79423,"$25,000 under $50,000",3890,1803,2993,1616,75111,7736,2012
79423,"$50,000 under $75,000",2450,2317,3656,2417,98574,12047,2012
79423,"$75,000 under $100,000",1590,2180,3586,2714,97456,12499,2012
79423,"$100,000 under $200,000",1700,4673,6979,6412,175432,29652,2012
79423,"$200,000 or more",620,4706,4923,12234,286504,72522,2012
,,,,,,,,2012
79424,,19770,36540,48445,51286,1305161,254108,2012
79424,"$1 under $25,000",5780,1074,1249,759,17295,1528,2012
79424,"$25,000 under $50,000",3680,2883,4022,2355,73064,7730,2012
79424,"$50,000 under $75,000",2820,3932,5838,3562,113739,14083,2012
79424,"$75,000 under $100,000",2370,4934,7285,5305,145211,19063,2012
79424,"$100,000 under $200,000",3730,13016,18687,14595,389342,66308,2012
79424,"$200,000 or more",1390,10701,11364,24710,566510,145396,2012
,,,,,,,,2012
79501,,1440,336,597,915,41111,5629,2012
79501,"$1 under $25,000",640,0,0,0,1427,132,2012
79501,"$25,000 under $50,000",390,62,127,146,6830,679,2012
79501,"$50,000 under $75,000",190,56,237,94,7630,890,2012
79501,"$75,000 under $100,000",110,57,0,258,6628,860,2012
79501,"$100,000 under $200,000",110,161,233,417,18596,3068,2012
79501,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79502,,560,64,0,267,16492,2576,2012
79502,"$1 under $25,000",230,0,0,0,549,54,2012
79502,"$25,000 under $50,000",150,31,0,104,2795,280,2012
79502,"$50,000 under $75,000",90,0,0,0,3695,424,2012
79502,"$75,000 under $100,000",50,33,0,163,2676,326,2012
79502,"$100,000 under $200,000",40,0,0,0,6777,1492,2012
79502,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79504,,1120,323,828,696,34132,4925,2012
79504,"$1 under $25,000",460,0,0,0,982,90,2012
79504,"$25,000 under $50,000",280,119,286,150,4959,505,2012
79504,"$50,000 under $75,000",160,0,0,144,6545,807,2012
79504,"$75,000 under $100,000",100,54,162,108,6344,811,2012
79504,"$100,000 under $200,000",120,150,380,294,15302,2712,2012
79504,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79505,,100,0,0,0,2188,283,2012
79505,"$1 under $25,000",50,0,0,0,0,39,2012
79505,"$25,000 under $50,000",20,0,0,0,475,0,2012
79505,"$50,000 under $75,000",30,0,0,0,1713,244,2012
79505,"$75,000 under $100,000",0,0,0,0,0,0,2012
79505,"$100,000 under $200,000",0,0,0,0,0,0,2012
79505,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79506,,300,49,0,57,9479,1555,2012
79506,"$1 under $25,000",120,49,0,57,270,22,2012
79506,"$25,000 under $50,000",70,0,0,0,1354,146,2012
79506,"$50,000 under $75,000",50,0,0,0,1789,205,2012
79506,"$75,000 under $100,000",30,0,0,0,1687,241,2012
79506,"$100,000 under $200,000",30,0,0,0,4379,941,2012
79506,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79508,,640,269,686,615,24744,3679,2012
79508,"$1 under $25,000",280,0,0,0,856,77,2012
79508,"$25,000 under $50,000",140,0,0,0,2616,262,2012
79508,"$50,000 under $75,000",100,104,261,188,3860,479,2012
79508,"$75,000 under $100,000",50,0,0,0,2820,395,2012
79508,"$100,000 under $200,000",50,165,425,427,5182,891,2012
79508,"$200,000 or more",20,0,0,0,9410,1575,2012
,,,,,,,,2012
79510,,3450,1254,2418,2039,93632,13892,2012
79510,"$1 under $25,000",1420,76,160,153,3398,314,2012
79510,"$25,000 under $50,000",870,148,311,243,15635,1543,2012
79510,"$50,000 under $75,000",570,478,816,396,22188,2596,2012
79510,"$75,000 under $100,000",320,184,415,280,19570,2440,2012
79510,"$100,000 under $200,000",230,252,716,561,22944,3722,2012
79510,"$200,000 or more",40,116,0,406,9897,3277,2012
,,,,,,,,2012
79511,,630,160,341,519,31706,5923,2012
79511,"$1 under $25,000",190,0,0,0,499,47,2012
79511,"$25,000 under $50,000",150,0,0,0,2743,280,2012
79511,"$50,000 under $75,000",100,61,125,161,4201,506,2012
79511,"$75,000 under $100,000",80,0,0,0,4854,657,2012
79511,"$100,000 under $200,000",110,99,216,358,19409,4433,2012
79511,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
79512,,2430,436,532,1691,108792,20495,2012
79512,"$1 under $25,000",910,0,0,0,1948,178,2012
79512,"$25,000 under $50,000",600,55,0,128,11815,1273,2012
79512,"$50,000 under $75,000",330,82,246,131,13559,1655,2012
79512,"$75,000 under $100,000",250,81,0,198,15397,2089,2012
79512,"$100,000 under $200,000",240,112,286,360,25132,4379,2012
79512,"$200,000 or more",100,106,0,874,40941,10921,2012
,,,,,,,,2012
79520,,930,197,271,829,25951,3898,2012
79520,"$1 under $25,000",420,0,0,0,835,77,2012
79520,"$25,000 under $50,000",240,42,0,129,4080,404,2012
79520,"$50,000 under $75,000",110,0,121,0,4387,498,2012
79520,"$75,000 under $100,000",80,49,0,97,4514,545,2012
79520,"$100,000 under $200,000",60,106,150,603,6162,984,2012
79520,"$200,000 or more",20,0,0,0,5973,1390,2012
,,,,,,,,2012
79521,,1510,370,416,1528,41473,6488,2012
79521,"$1 under $25,000",740,38,59,84,1665,152,2012
79521,"$25,000 under $50,000",340,47,0,123,5838,570,2012
79521,"$50,000 under $75,000",190,44,134,174,7443,881,2012
79521,"$75,000 under $100,000",120,60,0,293,7469,951,2012
79521,"$100,000 under $200,000",100,181,223,854,10464,1738,2012
79521,"$200,000 or more",20,0,0,0,8594,2196,2012
,,,,,,,,2012
79525,,1240,334,707,614,36850,5465,2012
79525,"$1 under $25,000",470,0,0,0,1074,100,2012
79525,"$25,000 under $50,000",340,82,207,160,5986,599,2012
79525,"$50,000 under $75,000",190,54,128,75,7381,859,2012
